CONCEPTICON_ID	CONCEPTICON_GLOSS	SPANISH	SPANISH_AWE_MEAN	SPANISH_RELIEF_MEAN	SPANISH_EXCITEMENT_MEAN	SPANISH_AMUSEMENT_MEAN	SPANISH_PLEASURE_MEAN	SPANISH_CONTENTMENT_MEAN	SPANISH_SERENITY_MEAN	LINE_IN_SOURCE
701	SLOW	despacio	1.80000	2.40000	1.50000	1.75000	2.70000	2.20000	3.39130	2656
703	SOON	pronto	1.95000	2.68182	2.90000	2.05000	2.85000	2.80000	2.50000	7011
704	CLEAN	limpio	3.05000	3.82609	3.00000	2.66667	3.95000	4.60000	3.20000	5227
705	GO UP (ASCEND)	subir	2.55000	2.70000	3.15000	2.04545	2.30000	3.20000	2.45455	8139
706	DARK	oscuro	2.35000	2.00000	2.10000	1.66667	2.50000	1.85714	2.05000	6218
707	REMEMBER	recordar	2.75000	3.00000	3.20000	3.05000	3.45000	3.75000	3.37500	7299
708	SHINE	brillar	3.90000	3.50000	4.20000	3.15000	3.47619	3.66667	3.50000	1155
709	TEACH	enseñar	3.40000	3.45000	3.65000	2.71429	3.85000	4.10000	3.20000	3216
710	WHEEL	rueda	1.20000	2.10000	2.00000	2.55000	1.80000	2.00000	1.65000	7714
711	TALL	alto	2.60000	2.16667	2.80000	2.50000	3.05000	2.55000	2.65000	399
712	RICH	rico	2.30000	3.40000	3.65000	3.35000	3.60000	3.95000	2.90476	7639
713	STEAL	robar	1.20000	1.40000	1.35000	1.63636	1.40000	1.21739	1.04545	7666
714	SEED	semilla	2.80000	2.20000	1.95000	2.95000	2.59091	3.10000	2.65000	7879
715	SHOUT	gritar	1.90000	2.80000	3.18182	2.45000	2.10000	2.75000	1.35000	4215
717	SWEET	dulce	3.22727	3.25000	3.60000	3.40000	3.95000	4.30000	3.69565	2968
718	PAY	pagar	2.10000	2.60000	1.55000	1.54545	1.80000	2.20000	2.00000	6254
719	FIND	encontrar	3.00000	3.65000	3.75000	2.10000	3.00000	3.55000	2.68182	3153
72	CLAW	garra	1.82609	1.60000	2.30000	1.85000	1.45000	1.60000	1.75000	4059
720	GOOD LUCK	suerte	3.40000	3.95000	4.15000	3.66667	4.60000	3.80000	3.61905	8178
721	LOW	bajo	1.30000	1.85000	1.50000	2.00000	1.63636	1.60000	1.90000	953
722	ATTACK	atacar	1.50000	1.60000	1.55000	1.80952	1.25000	1.18182	1.24000	793
724	READ	leer	3.30000	3.33333	3.45000	3.70000	3.90000	3.90000	3.85000	5131
729	DAWN	madrugada	2.90000	2.37500	2.90000	2.47619	2.35000	2.65000	2.65000	5342
73	BEAK	pico	1.66667	1.90000	1.61905	2.04545	2.15000	1.95000	2.00000	6601
730	SNAKE	serpiente	1.80000	1.35000	1.60000	1.61905	1.40000	1.65000	1.60000	7937
731	BEVERAGE	bebida	2.45000	2.90909	2.17391	3.55000	3.30000	3.09091	2.55000	1035
733	EARN	ganar	3.60000	3.85000	4.30000	3.95455	3.95652	4.55000	3.25000	4050
735	OWL	lechuza	2.10000	2.25000	2.15000	2.60000	1.85000	2.30000	2.60870	5128
737	LIGHT (IGNITE)	encender	2.10000	3.00000	3.40000	3.00000	3.21739	2.75000	2.52381	3146
738	THING	cosa	1.73077	2.15000	1.75000	2.25000	2.20000	2.55000	1.80000	2213
739	FEED	alimentar	3.10000	3.60000	3.25000	2.80000	4.15000	3.40000	3.30000	364
740	SHIP	barco	2.19048	2.20000	2.55000	3.00000	3.10000	2.65000	2.65000	993
741	DRIVE	conducir	3.27273	3.04167	3.25000	2.90000	3.24000	3.00000	2.85000	1944
742	END (OF SPACE)	final	2.45000	3.00000	2.45000	1.80000	2.10000	2.90000	2.35000	3835
743	END (OF TIME)	fin	2.55000	3.75000	2.60000	1.50000	2.20000	2.57143	2.60000	3832
744	EGG	huevo	1.60000	2.40000	1.66667	2.00000	2.45000	2.45000	2.08696	4430
745	SHELF	repisa	1.68421	1.77778	2.00000	1.57143	2.12500	2.15789	1.89474	7483
747	BICYCLE	bicicleta	2.20000	1.80000	2.70000	3.00000	2.95455	2.45000	2.80000	1066
748	SOW SEEDS	sembrar	2.56000	3.25000	2.50000	2.25000	3.30000	3.40000	3.35000	7874
749	ENTER	entrar	2.20000	2.95000	2.70000	2.19048	2.55000	2.90000	2.15000	3235
753	PUPIL (STUDENT)	alumno	3.00000	2.45000	3.15000	2.45000	1.90909	2.65000	2.50000	406
755	DENY	negar	1.55000	1.80000	1.65000	1.80000	1.85000	1.80000	1.54545	5944
756	DEPEND	depender	1.72727	1.45000	1.10000	1.45455	1.45000	1.45000	1.95833	2495
757	BUTTON	botón	1.55000	2.10000	1.45000	1.75000	1.95000	2.05000	1.66667	1141
758	HERON	garza	1.68750	1.68750	1.83333	1.86667	2.38462	1.50000	1.61538	4062
759	SILVER	plata	2.75000	2.50000	2.90000	2.55000	3.15000	2.90000	2.20000	6671
760	KNOT	nudo	2.15000	1.35000	2.05000	1.52381	1.78947	1.55000	1.90476	6034
761	COVER	cubrir	1.52381	2.20000	1.75000	1.50000	2.15000	2.15000	2.40000	2310
763	SKIN	piel	3.20000	2.25000	2.35000	2.80000	3.85000	2.95000	2.73913	6605
764	SUIT	traje	2.05000	2.10000	2.20000	2.85000	2.85000	2.40000	2.25000	8537
765	MOVE	mover	1.40000	2.20000	2.85000	2.20000	2.12500	2.55000	2.45000	5814
767	CORPSE	cadáver	1.90000	1.35000	1.47619	1.09091	1.20000	1.10000	1.72727	1226
768	LUNCH	almuerzo	2.25000	3.35000	2.40000	2.75000	3.40000	3.00000	3.54545	379
769	ROOF	techo	2.05000	2.70000	1.75000	1.80000	2.25000	2.35000	2.17391	8308
770	EARRING	pendiente	2.40000	1.80000	2.10000	1.95000	2.30000	1.90000	2.00000	6470
771	HAT	sombrero	1.60000	2.20000	1.75000	2.58333	1.65000	2.45000	1.85000	8088
772	BELT	cinturón	1.20000	1.75000	1.70000	1.83333	2.20000	1.95000	1.80000	1638
773	HAVE	tener	1.87500	3.50000	3.25000	2.30000	3.17391	3.35000	2.45000	8361
775	TRUMPET	trompeta	1.80952	2.05000	2.35000	3.25000	1.80000	2.47619	1.62500	8636
777	FLUTE	flauta	1.58333	2.00000	2.00000	2.68182	2.19048	2.15000	2.50000	3867
778	SMOKE (EXHAUST)	humo	1.80000	1.20000	1.30000	1.50000	1.50000	1.65000	1.70000	4449
779	PART	pedazo	1.55000	1.87500	1.50000	1.90476	2.10000	1.80000	1.72727	6437
781	FEAR (FRIGHT)	miedo	1.85000	1.47826	2.45000	1.40000	1.30435	1.80000	1.15000	5649
782	DEFEAT	derrota	1.94737	1.55000	1.50000	1.47368	1.25000	1.40909	1.59091	2524
783	VICTORY	victoria	4.20000	4.45000	4.40000	4.25000	4.65000	4.75000	3.30000	8870
784	SNOW	nieve	3.15000	3.20000	3.90000	4.09524	3.78261	3.45000	3.66667	5978
785	STRONG	fuerte	3.45000	2.81818	3.95000	2.36364	3.85000	3.71429	2.75000	3979
787	SAIL	navegar	2.55000	2.75000	3.40000	3.19048	2.80000	3.17391	3.05000	5931
788	SOAP	jabón	2.15000	3.35000	1.70000	2.09524	3.45000	2.50000	2.50000	4998
789	PEOPLE	gente	2.60000	3.30000	3.35000	4.00000	3.40000	3.00000	2.65000	4097
79	WASTE	malgastar	1.35000	1.31818	1.70000	1.75000	1.27273	1.83333	1.40000	5389
790	READY	listo	3.85000	3.28000	3.80000	2.95238	3.40000	3.70000	2.70000	5248
794	PEN	bolígrafo	1.60000	1.50000	1.80000	2.04762	2.85000	2.40000	2.20000	1111
795	TROUT	trucha	1.50000	1.80000	2.05000	1.90000	1.85000	1.50000	1.95000	8643
796	NIPPLE	pezón	2.25000	1.95000	2.50000	2.47619	3.52632	2.60000	1.65000	6594
798	JAW	mandíbula	1.66667	1.65000	1.47826	2.09524	2.00000	2.00000	1.70000	5410
799	WRIST	muñeca	1.69565	2.05000	2.25000	3.00000	2.55000	2.20000	2.15000	5862
803	ANKLE	tobillo	1.60000	1.65000	1.35000	1.80952	1.65000	1.70000	1.70000	8455
806	BLANKET	manta	1.70000	3.55000	1.80000	2.42857	3.55000	3.00000	3.20000	5432
809	TROUSERS	pantalón	2.50000	1.70000	1.80000	2.05000	2.90000	1.95000	2.40909	6293
811	SOUL	alma	3.05000	3.65000	3.50000	2.82609	3.75000	3.30435	4.30000	371
812	SLAVE	esclavo	1.70000	1.25000	1.00000	1.10000	1.05000	1.15000	1.13636	3328
813	DO	hacer	3.05000	3.10000	3.36364	2.65000	2.50000	3.05000	2.80000	4263
815	GOVERNMENT	gobierno	2.04545	1.85000	1.35000	1.85000	1.55000	1.70000	1.80000	4147
816	HALF	mitad	1.65000	1.80000	2.13043	1.43478	2.16667	2.35000	2.60000	5701
819	STOMACH	estómago	1.55000	1.66667	1.40909	1.95000	2.25000	1.90000	2.19048	3489
82	ANGER	enfado	1.40000	1.10000	1.45000	1.60000	1.30000	1.25000	1.40909	3172
823	SORCERER	mago	3.85000	2.55000	3.45000	3.80000	3.05000	2.95000	2.45000	5368
824	WITCH	bruja	2.10000	1.70000	1.75000	2.75000	1.95000	1.70000	1.95000	1167
828	RACCOON	mapache	2.00000	1.75000	1.80000	2.63636	2.39130	1.80000	1.95000	5447
829	RAFTER	viga	1.45000	1.64706	1.84211	1.85000	2.10000	1.75000	2.00000	8881
83	FORBID	prohibir	1.20833	1.60000	1.60000	1.31818	1.30000	1.65000	1.50000	6986
831	BASE	base	1.65000	2.35000	1.75000	1.85000	2.05000	1.65000	2.50000	1011
834	BUTTOCKS	culo	2.20000	1.75000	1.71429	2.45455	3.15000	2.35000	1.90000	2336
836	SCREWDRIVER	destornillador	1.60000	1.60000	1.85000	1.76190	1.81818	1.95000	1.60000	2692
837	BLUE	azul	2.95000	3.10000	3.40000	2.35000	3.70000	3.30000	2.85000	937
842	LIQUOR	aguardiente	1.85714	1.63636	1.55000	2.85000	2.05263	1.60000	1.80000	278
843	SPIDER	araña	1.75000	1.23810	1.65000	1.50000	1.10000	1.30000	1.60000	621
845	MURDER	asesinar	1.35000	1.00000	1.42857	1.43478	1.10000	1.15000	1.00000	739
848	THIRST	sed	1.90000	2.20000	1.95000	1.80952	1.80000	1.90000	1.85000	7845
849	SPRING (OF WATER)	fuente	2.30000	2.95000	1.63158	2.35000	2.80000	2.85000	3.05000	3977
85	GIVE BACK	devolver	1.70000	2.50000	1.95000	1.45000	2.45000	2.50000	2.10000	2729
850	SQUARE	cuadrado	1.80000	2.00000	1.73913	1.80000	1.75000	1.75000	1.90000	2297
851	STABLE	establo	1.80952	1.80000	2.00000	2.00000	2.30000	1.80000	2.10000	3439
852	PRIEST	sacerdote	1.60000	1.40000	1.60000	1.45000	1.70000	1.70000	2.15000	7741
853	ALTAR	altar	3.45000	2.00000	2.65000	2.22727	2.20000	2.95000	2.76190	388
854	KETTLE	caldera	1.60000	2.20000	1.50000	1.23810	1.90000	2.25000	2.10000	1250
855	SEIZE	agarrar	1.55000	1.95000	1.90000	1.81818	1.70000	2.05000	1.65217	239
857	STONE	piedra	1.66667	1.40000	1.43478	2.25000	2.25000	1.85000	2.10000	6604
858	STORM	tormenta	2.95000	2.35000	1.90000	2.10000	2.75000	2.15000	2.20000	8489
859	STOVE	estufa	1.25000	3.50000	2.00000	2.25000	3.50000	2.85000	3.45000	3519
860	CAUSE	causar	2.45455	2.25000	2.25000	1.85000	2.44000	2.50000	1.65000	1474
861	JUDGE	juez	2.70000	3.05000	1.65000	1.40000	1.65000	2.00000	2.31818	5034
862	SUGAR	azúcar	2.15000	2.30000	3.45000	2.60000	3.75000	2.65000	2.61905	934
864	PUMPKIN	calabaza	1.65000	1.70000	2.05000	2.09091	2.45000	2.16667	2.22727	1241
865	FAME	fama	3.10000	1.70000	3.20000	3.14286	2.80000	3.45000	2.10000	3713
867	GLOVE	guante	1.50000	2.50000	1.75000	1.40000	1.85000	2.00000	1.95000	4224
873	TAX	impuesto	1.30000	1.55000	1.13636	1.15000	1.50000	1.25000	1.60000	4561
875	SHOEMAKER	zapatero	2.05000	1.70000	2.04348	1.61905	1.90909	1.90000	1.95000	8988
877	MASON	albañil	2.30000	1.80000	1.26087	1.38095	1.75000	1.95000	1.73913	314
878	HELL	infierno	1.65000	1.05000	1.27273	1.60000	1.75000	1.35000	1.15000	4706
88	BEEHIVE	colmena	2.40000	1.90000	1.60000	1.59091	2.15000	1.80000	1.76000	1757
880	REPEAT	repetir	1.85000	2.30000	2.00000	2.22727	2.62500	2.15000	2.00000	7482
881	TAILOR	sastre	2.40000	1.85000	2.15789	2.10000	2.21053	2.35000	2.45000	7809
882	PARROT	loro	2.35000	1.60000	2.22727	3.35000	2.73913	1.85000	1.75000	5304
884	SHARE	repartir	2.65000	2.90000	2.85000	2.33333	2.90000	3.30000	2.81818	7474
885	OPPOSITE	opuesto	2.00000	1.45000	1.90000	1.23810	1.85000	1.72727	1.75000	6167
887	BITTER	amargo	1.40000	1.25000	1.40000	1.45000	1.85000	1.85000	1.60000	419
889	FLAME	llama	2.76000	1.60000	1.95238	1.90000	2.50000	2.40000	2.70000	5260
89	NATIVE COUNTRY	patria	2.25000	1.95000	2.00000	1.50000	2.20000	1.85000	2.10000	6401
890	MULE	mula	1.70833	1.86364	1.90000	2.00000	1.85000	1.65000	1.83333	5844
891	TIDE	marea	2.55000	2.85000	2.80000	2.75000	3.25000	3.00000	3.40000	5466
892	TIME	tiempo	3.55000	3.35000	3.05000	2.55000	3.45000	2.90000	3.25000	8421
893	TIN (METAL)	estaño	1.80000	1.95000	1.62500	1.38889	1.75000	1.70000	1.76190	3459
894	TOAD	sapo	1.60000	1.68421	1.39130	1.95000	1.90000	1.50000	2.13043	7803
897	SWALLOW	tragar	1.40000	2.05000	2.40000	2.05000	2.30000	2.50000	1.73913	8530
899	PRESIDENT	presidente	2.60000	1.80000	2.00000	1.70000	1.55000	2.30000	1.61905	6872
9	ANNOUNCE	anunciar	2.40000	2.86364	3.20000	2.00000	2.55000	3.10000	1.75000	541
90	INNOCENT	inocente	2.25000	3.25000	2.60000	2.30000	3.00000	2.75000	3.22727	4784
900	TRAIN	tren	1.90000	2.75000	2.65000	2.95000	2.80000	2.15000	2.05000	8606
902	ADULTERY	adulterio	1.45000	1.30000	2.00000	1.55000	1.83333	1.40000	1.30000	201
905	BORING	aburrido	1.35000	1.27273	1.15000	1.10000	1.75000	1.00000	2.25000	56
906	TREE	árbol	2.50000	3.05000	2.35000	2.54545	3.05000	3.45000	3.70000	626
908	DRUM	tambor	2.10000	1.90000	2.35000	3.33333	1.75000	2.15000	1.58333	8280
909	GARBAGE	basura	1.15000	1.40000	1.15000	1.23810	1.13636	1.15000	1.25000	1018
910	DEATH	muerte	1.95000	1.90909	1.70000	1.25000	1.60000	1.15000	1.95000	5837
911	TEMPLE	iglesia	2.09524	2.24000	1.80000	1.70000	1.65000	2.00000	2.05000	4475
912	COYOTE	coyote	1.95000	1.45000	1.52174	1.50000	1.80000	2.23810	1.31579	2234
913	CROW	cuervo	2.04167	1.25000	1.95000	1.76190	1.91667	1.70000	1.65217	2323
914	SCULPTOR	escultor	3.40000	2.75000	2.81818	2.50000	2.70000	2.75000	3.00000	3356
915	SINK (BASIN)	lavabo	1.60000	2.60000	1.45000	1.75000	1.90000	2.50000	2.36364	5117
916	LINEN	lino	1.55000	2.19048	2.05263	1.77273	2.21053	2.26316	2.80000	5235
920	GRAPE	uva	1.85000	1.80000	1.60000	1.85000	2.70000	2.05000	1.90000	8718
921	VALLEY	valle	2.10000	2.50000	2.65000	2.35000	3.19048	2.43478	3.45000	8743
922	PEAR	pera	1.85000	2.25000	1.71429	2.09091	2.80000	2.35000	2.25000	6495
923	LOVE	querer	4.35000	4.40000	4.12000	4.00000	4.20000	4.25000	4.10000	7150
926	RICE	arroz	1.61905	1.90000	2.05000	2.05000	3.30000	2.65000	2.25000	694
928	EMBRACE	abrazar	3.85000	4.27273	4.05000	3.55000	4.60000	4.58333	4.22727	33
930	VILLAGE	pueblo	3.20000	2.65000	2.77273	3.45000	3.25000	3.10000	3.25000	7101
932	BARLEY	cebada	1.90000	1.55000	1.40000	2.47368	2.09524	1.85000	2.31818	1487
933	WALL (OF HOUSE)	pared	1.30435	1.70000	1.50000	1.59091	1.95000	1.87500	1.60870	6332
934	BUFFALO	búfalo	2.35000	1.85000	2.05000	2.45000	2.40000	2.04348	2.00000	1182
937	BIRD	pájaro	3.20000	3.20000	2.90000	2.47619	3.15000	2.90000	3.60000	6261
938	MARE	yegua	2.40000	2.25000	2.36364	2.70000	2.00000	2.65000	2.70000	8980
942	HONEY	miel	1.65000	2.65000	2.00000	2.40000	3.50000	2.50000	3.35000	5651
943	WATERFALL	cascada	3.65000	2.90000	2.64000	3.23810	3.60000	3.00000	3.60000	1438
945	SPEAR	lanza	2.10000	1.59091	1.95000	1.73684	1.40000	2.05000	1.59091	5093
946	BLOOD	sangre	1.95000	2.40000	1.60000	1.40000	2.10000	2.05000	1.70000	7790
947	STREAM	corriente	2.35000	2.38095	1.80000	2.20000	2.30000	2.70000	3.15000	2198
948	WATER	agua	2.45000	3.35000	2.75000	2.55000	4.20000	3.18182	3.84615	274
950	SEAGULL	gaviota	2.15000	2.20000	2.00000	2.19048	2.80000	2.35000	2.80000	4073
951	WEAPONS	arma	1.80000	1.35000	1.80000	1.55000	1.40000	1.50000	1.00000	651
952	WEATHER	clima	2.50000	2.54545	2.75000	2.43478	2.90000	2.70000	3.35000	1689
953	RAPE	violación	1.15000	1.05000	1.15000	1.00000	1.05000	1.04762	1.05000	8902
954	WELL	pozo	1.40000	1.52381	1.25000	1.75000	1.50000	1.90000	1.50000	6793
956	FLEE	huir	1.80000	1.90000	2.10000	1.50000	1.50000	1.60000	1.75000	4432
957	WHALE	ballena	2.40000	2.05000	2.09091	2.77273	2.50000	2.80000	2.90000	960
958	WILD ANIMAL	bestia	2.25000	1.40000	2.40000	1.80952	1.65000	1.80000	1.25000	1059
960	WIND	viento	2.00000	2.65000	2.65000	2.81818	2.75000	2.70000	2.90000	8879
962	WOMAN	mujer	4.25000	3.38095	3.25000	3.04762	4.10000	3.15000	3.27273	5843
963	BOOK	libro	3.80000	3.65000	3.40000	3.47619	4.15000	4.23810	4.05000	5196
964	WOOL	lana	1.45455	2.60000	2.05000	1.77273	2.30000	2.75000	3.10000	5089
965	WORLD	mundo	3.55000	2.85000	3.45000	3.30000	3.40909	3.45000	3.04762	5858
969	CIGARETTE	cigarrillo	1.45000	2.25000	1.66667	1.77778	1.90000	2.00000	1.95000	1626
970	COCONUT	coco	1.65000	2.00000	2.20000	2.68182	2.20000	2.45000	2.45455	1715
972	BE ABLE	poder	3.25000	2.60000	3.14286	2.47619	3.35000	3.40000	2.60000	6703
974	TOBACCO	tabaco	1.85000	1.55000	1.70000	1.80000	1.80000	1.75000	1.69565	8257
976	WEAR	vestir	2.75000	2.50000	2.55000	2.95455	2.90000	3.05000	2.70000	8847
977	ARROW	flecha	1.95000	1.75000	2.05000	1.90000	2.00000	1.85000	1.90000	3868
978	WAVE	ola	2.95000	2.70000	2.75000	3.05000	3.30000	3.05000	3.37500	6119
979	FARMER	pastor	2.15000	2.00000	1.78261	2.00000	2.05000	2.20000	2.60000	6384
98	ALL	todo	3.25000	2.95000	3.05000	2.19048	3.00000	3.60000	3.00000	8461
980	HEEL	talón	1.10000	1.80000	1.65000	1.45455	1.57895	1.85000	1.54545	8278
981	ELBOW	codo	1.35000	1.70000	1.70000	1.90909	1.47368	1.55000	1.84000	1721
984	WORK (LABOUR)	trabajar	3.55000	2.90000	3.10000	2.20000	3.10000	3.75000	2.65000	8519
985	VINEGAR	vinagre	1.70000	1.80000	1.77273	1.42857	1.55000	2.30000	1.55000	8894
986	TOMATO	tomate	2.15000	2.47826	2.04762	1.80000	2.45000	2.55000	1.95455	8467
987	REMAIN	permanecer	3.16000	2.55000	2.75000	1.95000	2.35000	3.00000	2.63636	6540
989	CLEAR	claro	2.75000	2.95000	2.75000	2.30000	3.10000	3.65000	3.62500	1670
992	CLIFF	acantilado	2.16667	2.10000	2.85000	2.47826	2.75000	2.55000	2.70000	63
994	BOW	arco	2.00000	2.15000	2.05000	2.14286	2.70833	2.25000	2.13636	633
996	DEAF	sordo	2.50000	1.50000	1.15000	1.50000	1.55000	1.35000	1.85000	8113
998	PUT	poner	1.80000	2.15000	2.45000	2.55000	2.85000	2.35000	2.30000	6734
