CONCEPTICON_ID	CONCEPTICON_GLOSS	PICTURE_CODE	ENGLISH	ENGLISH_RESPONSE_NUMBER	ENGLISH_SHANNON_DIVERSITY	ENGLISH_MODAL_RESPONSE_PERCENTAGE	ENGLISH_DUNNO_PERCENTAGE	ENGLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ENGLISH_FAMILIARITY	CZECH	CZECH_RESPONSE_NUMBER	CZECH_SHANNON_DIVERSITY	CZECH_MODAL_RESPONSE_PERCENTAGE	CZECH_DUNNO_PERCENTAGE	CZECH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CZECH_FAMILIARITY	FINNISH	FINNISH_RESPONSE_NUMBER	FINNISH_SHANNON_DIVERSITY	FINNISH_MODAL_RESPONSE_PERCENTAGE	FINNISH_DUNNO_PERCENTAGE	FINNISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FINNISH_FAMILIARITY	ITALIAN	ITALIAN_RESPONSE_NUMBER	ITALIAN_SHANNON_DIVERSITY	ITALIAN_MODAL_RESPONSE_PERCENTAGE	ITALIAN_DUNNO_PERCENTAGE	ITALIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ITALIAN_FAMILIARITY	KOREAN	KOREAN_RESPONSE_NUMBER	KOREAN_SHANNON_DIVERSITY	KOREAN_MODAL_RESPONSE_PERCENTAGE	KOREAN_DUNNO_PERCENTAGE	KOREAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	KOREAN_FAMILIARITY	GERMAN	GERMAN_RESPONSE_NUMBER	GERMAN_SHANNON_DIVERSITY	GERMAN_MODAL_RESPONSE_PERCENTAGE	GERMAN_DUNNO_PERCENTAGE	GERMAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GERMAN_FAMILIARITY	CATALAN	CATALAN_RESPONSE_NUMBER	CATALAN_SHANNON_DIVERSITY	CATALAN_MODAL_RESPONSE_PERCENTAGE	CATALAN_DUNNO_PERCENTAGE	CATALAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CATALAN_FAMILIARITY	DUTCH	DUTCH_RESPONSE_NUMBER	DUTCH_SHANNON_DIVERSITY	DUTCH_MODAL_RESPONSE_PERCENTAGE	DUTCH_DUNNO_PERCENTAGE	DUTCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	DUTCH_FAMILIARITY	MANDARIN	MANDARIN_RESPONSE_NUMBER	MANDARIN_SHANNON_DIVERSITY	MANDARIN_MODAL_RESPONSE_PERCENTAGE	MANDARIN_DUNNO_PERCENTAGE	MANDARIN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MANDARIN_FAMILIARITY	CGREEK	CGREEK_RESPONSE_NUMBER	CGREEK_SHANNON_DIVERSITY	CGREEK_MODAL_RESPONSE_PERCENTAGE	CGREEK_DUNNO_PERCENTAGE	CGREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CGREEK_FAMILIARITY	FRENCH	FRENCH_RESPONSE_NUMBER	FRENCH_SHANNON_DIVERSITY	FRENCH_MODAL_RESPONSE_PERCENTAGE	FRENCH_DUNNO_PERCENTAGE	FRENCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FRENCH_FAMILIARITY	GREEK	GREEK_RESPONSE_NUMBER	GREEK_SHANNON_DIVERSITY	GREEK_MODAL_RESPONSE_PERCENTAGE	GREEK_DUNNO_PERCENTAGE	GREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GREEK_FAMILIARITY	HEBREW	HEBREW_RESPONSE_NUMBER	HEBREW_SHANNON_DIVERSITY	HEBREW_MODAL_RESPONSE_PERCENTAGE	HEBREW_DUNNO_PERCENTAGE	HEBREW_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HEBREW_FAMILIARITY	HUNGARIAN	HUNGARIAN_RESPONSE_NUMBER	HUNGARIAN_SHANNON_DIVERSITY	HUNGARIAN_MODAL_RESPONSE_PERCENTAGE	HUNGARIAN_DUNNO_PERCENTAGE	HUNGARIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HUNGARIAN_FAMILIARITY	ARABIC	ARABIC_RESPONSE_NUMBER	ARABIC_SHANNON_DIVERSITY	ARABIC_MODAL_RESPONSE_PERCENTAGE	ARABIC_DUNNO_PERCENTAGE	ARABIC_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ARABIC_FAMILIARITY	MALAYSIAN	MALAYSIAN_RESPONSE_NUMBER	MALAYSIAN_SHANNON_DIVERSITY	MALAYSIAN_MODAL_RESPONSE_PERCENTAGE	MALAYSIAN_DUNNO_PERCENTAGE	MALAYSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MALAYSIAN_FAMILIARITY	NORWEGIAN	NORWEGIAN_RESPONSE_NUMBER	NORWEGIAN_SHANNON_DIVERSITY	NORWEGIAN_MODAL_RESPONSE_PERCENTAGE	NORWEGIAN_DUNNO_PERCENTAGE	NORWEGIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	NORWEGIAN_FAMILIARITY	POLISH	POLISH_RESPONSE_NUMBER	POLISH_SHANNON_DIVERSITY	POLISH_MODAL_RESPONSE_PERCENTAGE	POLISH_DUNNO_PERCENTAGE	POLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	POLISH_FAMILIARITY	PORTUGUESE	PORTUGUESE_RESPONSE_NUMBER	PORTUGUESE_SHANNON_DIVERSITY	PORTUGUESE_MODAL_RESPONSE_PERCENTAGE	PORTUGUESE_DUNNO_PERCENTAGE	PORTUGUESE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	PORTUGUESE_FAMILIARITY	RUSSIAN	RUSSIAN_RESPONSE_NUMBER	RUSSIAN_SHANNON_DIVERSITY	RUSSIAN_MODAL_RESPONSE_PERCENTAGE	RUSSIAN_DUNNO_PERCENTAGE	RUSSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	RUSSIAN_FAMILIARITY	SERBIAN	SERBIAN_RESPONSE_NUMBER	SERBIAN_SHANNON_DIVERSITY	SERBIAN_MODAL_RESPONSE_PERCENTAGE	SERBIAN_DUNNO_PERCENTAGE	SERBIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SERBIAN_FAMILIARITY	SLOVAK	SLOVAK_RESPONSE_NUMBER	SLOVAK_SHANNON_DIVERSITY	SLOVAK_MODAL_RESPONSE_PERCENTAGE	SLOVAK_DUNNO_PERCENTAGE	SLOVAK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SLOVAK_FAMILIARITY	SPANISH	SPANISH_RESPONSE_NUMBER	SPANISH_SHANNON_DIVERSITY	SPANISH_MODAL_RESPONSE_PERCENTAGE	SPANISH_DUNNO_PERCENTAGE	SPANISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SPANISH_FAMILIARITY	TURKISH	TURKISH_RESPONSE_NUMBER	TURKISH_SHANNON_DIVERSITY	TURKISH_MODAL_RESPONSE_PERCENTAGE	TURKISH_DUNNO_PERCENTAGE	TURKISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	TURKISH_FAMILIARITY	WELSH	WELSH_RESPONSE_NUMBER	WELSH_SHANNON_DIVERSITY	WELSH_MODAL_RESPONSE_PERCENTAGE	WELSH_DUNNO_PERCENTAGE	WELSH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	WELSH_FAMILIARITY	BASQUE	BASQUE_RESPONSE_NUMBER	BASQUE_SHANNON_DIVERSITY	BASQUE_MODAL_RESPONSE_PERCENTAGE	BASQUE_DUNNO_PERCENTAGE	BASQUE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	BASQUE_FAMILIARITY	FLEMISH	FLEMISH_RESPONSE_NUMBER	FLEMISH_SHANNON_DIVERSITY	FLEMISH_MODAL_RESPONSE_PERCENTAGE	FLEMISH_DUNNO_PERCENTAGE	FLEMISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FLEMISH_FAMILIARITY
3083	BALLOON	75	balloon	100	0	100	0	0		balónek	83	0	100	0	0	86.38554217	ilmapallo	84	0	100	0	0	87	palloncino	100	0	100	1	1		풍선	78	0	100	0	1.282051282	79.38	luftballon	100	0.989587521	56	0	0		globus	98	0.37	92.78350515	0	1.020408163	76.8								气球	80	0.235193382	96.15384615	0	2.5	80.75	μπαλόνι	80	0	100	0	1.25	86.4691358	ballon	100	0.195909271	96.96969697	0	1		μπαλόνι	80	0	100	0	0	89.1375	בלון	80	0	100	0	0	94.525	lufi	78	0.439496987	90.90909091	0	1.282051282	92.94871795	بالون	40	0	100	0	2.5	92.175	belon	80	0	100	0	0	88.35	ballong	80	0	100	0	0	88.325	balon	89	0	100	1.123595506	0	91.68888889	balão	88	0	100	0	0	86.14772727	шарик	82	1.717384312	52.43902439	0	0	90.87804878	balon	95	0	100	0	0	92.67368421	balón	80	0.339712371	94.93670886	0	1.25	92.19753086	globo	100	0	100	0	0		balon	80	0	100	0	0	95.59	balŵn	36	0	100	0	0	86.02777778	globo	80	1.309292738	63.75	0	0	79.9875	ballon	60	0	100	0	0	
3726	BROCCOLI	76	broccoli	100	0.298940797	95.69892473	3	4		brokolice	83	0.331305613	93.90243902	0	1.204819277	85.97590361	parsakaali	84	0.228538144	96.2962963	0	3.571428571	85.42857143	broccolo	100	1.326660899	70.96774194	2	5		브로콜리	78	0	100	1.282051282	3.846153846	73.58	brokkoli	100	0.345752087	94.79166667	1	3		bròquil	98	1.13	64.21052632	3.06122449	0	68.0								西兰花	80	1.061116548	72.97297297	0	7.5	77.775	μπρόκολο	80	0.643355498	89.47368421	1.25	3.75	80.9382716	brocoli	100	1.02915813	81.44329897	1	2		μπρόκολο	80	0.384311544	92.5	0	0	86.35	ברוקולי	80	0.394814846	92.20779221	2.5	1.25	87.2625	brokkoli	78	0.303374836	94.59459459	0	5.128205128	88.56410256	بروكولي	40	0.602430802	85.29411765	12.5	2.5	80.125	brokoli	80	0.659554417	91.02564103	2.5	0	81.05	brokkoli	80	0	100	0	1.25	83.5875	brokuł	89	0.216397	96.55172414	0	2.247191011	88.98888889	bróculo	88	0.157906374	98.8372093	1.136363636	1.136363636	80.35227273	брокколи	82	0.642169405	88.15789474	0	7.317073171	88.25609756	brokoli	95	0.622044899	90	3.157894737	2.105263158	82.03157895	brokolica	80	0.168660931	97.5	0	0	91.49382716	brócoli	100	1.068008254	79.34782609	4	4		brokoli	80	0.353724751	94.66666667	2.5	3.75	88.45	brocoli	36	0.040625314	100	5.555555556	0	81.52777778	brokoli	80	0	100	5	2.5	72.475	broccoli	60	0.301378644	94.64285714	1.694915254	3.389830508	
1871	CAMEL	77	camel	100	0	100	2	0		velbloud	83	0	100	0	1.204819277	77.37349398	kameli	84	0.420809489	91.46341463	0	2.380952381	76.46428571	cammello	100	0.887629706	69.47368421	5	0		낙타	78	0.443458145	90.78947368	2.564102564	0	63.45	kamel	100	0.442571065	90.81632653	1	1		camell	98	0.84	73.19587629	1.020408163	0	66.1								骆驼	80	0	100	0	2.5	76.025	καμήλα	80	0.18512476	97.18309859	7.5	3.75	71.59259259	chameau	100	0.892338681	69.07216495	2	1		καμήλα	80	0	100	1.25	0	66.5875	גמל	80	0.239873825	96.05263158	2.5	2.5	83.0125	teve	78	0.813496638	82.05128205	0	0	89.35897436	جمل	40	0	100	12.5	7.5	78.55	unta	80	0.286396957	95	0	0	85.725	kamel	80	0.858230793	71.79487179	2.5	0	65.2125	wielbłąd	89	0.15935	97.6744186	1.123595506	2.247191011	86.27777778	camelo	88	0.547584429	87.35632184	1.136363636	0	63.54545455	верблюд	82	0	100	0	0	83.51219512	kamila	95	0	100	0	0	84.64210526	ťava	80	0.172036949	97.43589744	0	2.5	84.37037037	camello	100	0.863120569	71.42857143	2	0		deve	80	0	100	1.25	0	90.25	camel	36	0.040625314	100	5.555555556	0	77.97222222	gamelu	80	0.706274089	80.76923077	1.25	1.25	64.0875	kameel	60	0.881290899	70	0	0	
1472	KEY	78	key	100	0	100	0	0		klíč	83	0	100	0	0	92.93975904	avain	84	0	100	0	0	91.35714286	chiave	100	0	100	0	0		열쇠	78	0.650022422	83.33333333	0	0	80.32	schluessel	100	0	100	0	0		clau	98	0.00	100	1.020408163	0	88.3								钥匙孔	80	0	100	0	0	79.5375	κλειδί	80	0	100	0	0	91.40740741	clé	100	0	100	0	0		κλειδί	80	0	100	0	0	93.4	מפתח	80	0	100	0	0	94.7625	kulcs	78	0	100	0	0	93.93589744	مفتاح	40	0	100	2.5	2.5	91.825	kunci	80	0.286396957	95	0	0	87.5875	nøkkel	80	0	98.75	0	0	91.8	klucz	89	0	100	0	0	91.27777778	chave  	88	0	100	0	0	89.31818182	ключ	82	0	100	0	0	93.47560976	ključ	95	0.147310667	97.89473684	0	0	93.50526316	kľúč	80	0	100	0	2.5	97.17283951	llave	100	0	100	0	0		anahtar    	80	0	100	1.25	2.5	94.31	goriad	36	0.898058793	68.57142857	0	2.777777778	89.22222222	giltza	80	0	100	0	0	85.6125	sleutel	60	0	100	1.666666667	0	
		79	keyboard	100	0	100	0	3		klávesnice	83	0	100	0	0	94.1686747	näppäimistö	84	0	100	0	1.19047619	88.1547619	tastiera	100	0.244141642	95.95959596	1	0		키보드	78	0	100	0	2.564102564	86.09	tastatur	100	0.244141642	95.95959596	0	1		teclat	98	0.00	100	1.020408163	0	86.2								键盘	80	0	100	0	1.25	79.725	πληκτρολόγιο	80	0.173781323	97.4025974	0	3.75	89.48148148	clavier	100	0.194391858	97	0	0		πληκτρολόγιο	80	0	100	0	0	93.775	מקלדת	80	0	100	0	0	93.9125	billentyűzet	78	0.394814846	92.20779221	0	1.282051282	92.33333333	كيبورد	40	0.830602115	82.75862069	22.5	5	74.125	papan kekunci	80	0.769192829	77.5	0	0	83.175	tastatur	80	0.286396957	95	0	0	87.8125	klawiatura	89	0	100	0	0	91.25555556	teclado	88	0	100	1.136363636	0	88.38636364	клавиатура	82	0	100	0	1.219512195	92.96341463	tastatura	95	0	100	0	0	92.92631579	klávesnica	80	0	100	0	1.25	93.13580247	teclado	100	0	100	0	2		klavye	80	0	100	0	1.25	95.29	bysellfwrdd	36	1.576285147	36.36363636	8.333333333	0	75.63888889	teklatu	80	0	100	0	1.25	75.9625	toetsenbord	60	0.622634316	84.48275862	1.694915254	0	
2580	HELICOPTER	80	helicopter	100	0	100	0	0		vrtulník	83	0.882758679	69.87951807	0	0	79.07228916	helikopteri	84	0	100	0	0	81.39285714	elicottero	100	0.141440543	98	0	0		헬리콥터	78	0	100	0	0	70.01	hubschrauber	100	0.996390619	53.53535354	0	1		helicòpter	98	0.00	100	0	0	73.8								直升机	80	0.340373286	93.67088608	0	1.25	74.9625	ελικόπτερο	80	0	100	0	1.25	80.18518519	hélicoptère	100	0	100	0	0		ελικόπτερο	80	0	100	0	0	75.1	מסוק	80	1.173324634	56.25	0	0	90.875	helikopter	78	0	100	0	0	90.42307692	هليكوبتر	40	0.430551867	91.17647059	5	10	85.525	helikopter	80	0	100	0	0	84.05	helikopter	80	0	100	0	0	76.675	helikopter	89	0.264517	95.50561798	0	0	86.81111111	helicóptero	88	0	100	0	0	70.875	вертолет	82	0	100	0	0	85.24390244	helikopter	95	0	100	0	0	86.41052632	helikoptéra	80	0.994329046	54.43037975	0	1.25	83.12345679	helicóptero	100	0	100	0	0		helikopter	80	0	98.75	0	0	93.45	hofrennydd	36	0.764204507	77.77777778	0	0	78.5	helikoptero	80	0	100	0	1.25	72.1	helikopter	60	0	100	0	3.389830508	
634	MEAT	81	meat	100	0.729881874	87.64044944	6	5		maso	83	0.346563258	94.80519481	1.204819277	6.024096386	80.65060241	liha	84	0.939420282	79.41176471	7.142857143	11.9047619	69.33333333	carne	100	0.606798047	90.32258065	2	5		고기	78	1.620955615	65.27777778	3.846153846	3.846153846	74.06	fleisch	100	0.552081074	91.39784946	2	5		carn	98	0.39	93.5483871	3.06122449	2.040816327	83.2								肉	80	1.717208758	61.19402985	6.25	10	70.425	κρέας	80	0.193642805	97.01492537	12.5	3.75	77	viande	100	0.366637352	94.38202247	6	5		κρέας	80	0.235193382	96.15384615	2.5	0	80.7	בשר	80	0.451622822	90.54054054	5	2.5	80.75	hús	78	0	100	1.282051282	7.692307692	82.51282051	لحمه	40	0	100	7.5	0	86.525	daging	80	0.423938234	96.05263158	3.75	1.25	83.5375	kjøtt	80	0.60509991	89.18918919	0	7.5	78.51898734	mięso	89	0.286397	95	3.370786517	6.741573034	80.33333333	carne	88	0.278669804	95.18072289	3.409090909	2.272727273	78.67045455	мясо	82	0	100	1.219512195	2.43902439	85.31707317	meso	95	0.306755664	95.55555556	3.157894737	2.105263158	84.90526316	mäso	80	0	100	0	3.75	90.11111111	carne	100	0.513587736	88.54166667	0	4		et	80	0.242292189	96	6.25	0	76.34	cig	36	0	100	0	8.333333333	82.75	haragi	80	1.382945742	57.69230769	1.25	1.25	77.85	vlees	60	0.910235442	83.33333333	11.86440678	6.779661017	
		82	park	100	0.615018229	88.42105263	2	3		park	83	0.881290899	70	0	3.614457831	88.77108434	puisto	84	1.801117143	55.42168675	0	1.19047619	86.92857143	parco	100	1.33251875	75	1	3		가을	78	2.079669757	47.82608696	1.282051282	10.25641026	77.06	park	100	1.571594956	59.7826087	0	8		parc	98	1.14	73.40425532	0	4.081632653	80.2								公园	80	2.416602644	38.88888889	1.25	8.75	72.95	πάρκο	80	1.101854303	73.41772152	0	1.25	83.74074074	parc	100	1.202097884	75	2	10		πάρκο	80	1.057742238	69.23076923	0	2.5	87.0125	פארק	80	2.12286276	43.58974359	0	2.5	86.875	park	78	1.023376637	76.31578947	0	2.564102564	91.06410256	خريف	40	2.349840461	33.33333333	5	5	84.325	taman	80	1.420651432	69.44444444	3.75	6.25	79.65	park	80	0.816518712	74.66666667	0	6.25	82.15	park	89	1.013722	69.04761905	1.123595506	4.494382022	89.96666667	parque	88	1.651504649	45.23809524	1.136363636	3.409090909	80.30681818	парк	82	1.367850314	54.54545455	0	6.097560976	88.68292683	park	95	1.016227811	68.08510638	0	1.052631579	91.89473684	park	80	0.753197991	78.37837838	0	7.5	91.18518519	parque	100	1.039399731	80.80808081	0	1		park	80	1.385146911	48.71794872	0	2.5	90.59	parc	36	0.927526588	65.71428571	0	2.777777778	82.47222222	parke	80	1.294995075	68.42105263	0	5	78.2	park	60	0.844273145	81.81818182	1.666666667	6.666666667	
1223	HEART	83	heart	100	0	100	0	0		srdce	83	0.163860513	97.59036145	0	0	91.46987952	sydän	84	0	100	0	2.380952381	91.79761905	cuore	100	0	100	1	0		하트	78	0.529360865	88	0	3.846153846	84.82	herz	100	0	100	0	0		cor	98	0.14	97.95918367	0	0	87.7								爱心	80	1.804676738	42.5	0	0	78.9	καρδιά	80	0.232927855	96.20253165	0	1.25	89.90123457	coeur	100	0	100	0	0		καρδιά 	80	0	100	0	1.25	93.9	לב	80	0	100	0	0	95.3375	szív	78	0.172036949	97.43589744	0	0	94.26923077	ألب	40	0	100	0	0	89.725	hati	80	1.346335526	69.62025316	0	1.25	85.4625	hjerte	80	0.170330576	97.46835443	0	1.25	87.2125	serce	89	0.155103	97.75280899	0	0	91.14444444	coração	88	0	100	0	2.272727273	90.71590909	сердце	82	0.577653903	86.25	0	2.43902439	91.2195122	srce	95	0	100	0	0	93.98947368	srdce	80	0.235193382	96.15384615	0	2.5	95.49382716	corazón	100	0	100	0	1		kalp	80	0	100	0	1.25	94.7	calon	36	0	100	0	2.777777778	89.36111111	bihotz	80	0	100	0	1.25	80.9375	hart	60	0.423680572	91.37931034	1.666666667	1.666666667	
2005	MASK	84	mask	100	0.348574912	94.73684211	4	1		maska	83	0	100	0	1.204819277	77.48192771	naamio	84	1.324408109	66.66666667	0	3.571428571	73.0952381	maschera	100	0	100	1	0		가면	78	0.242292189	96	0	3.846153846	59.08	maske	100	0.14372617	97.95918367	0	2		màscara	98	0.57	89.79591837	0	0	70.1								面具	80	0.460127886	90.27777778	2.5	7.5	71.35	μάσκα	80	0.172036949	97.43589744	0	2.5	79.62962963	masque	100	0.429585505	92.92929293	0	1		μάσκα	80	0	100	0	0	81.3625	מסכה	80	0	100	0	1.25	92.0625	álarc / maszk	78	1	50	0	2.564102564	87.94871795	ماسك	40	0.823811633	74.19354839	15	7.5	78.075	topeng	80	0.511639784	88.60759494	0	1.25	79.1875	maske	80	0	100	0	1.25	74.1125	maska	89	0	100	0	1.123595506	87.33333333	máscara	88	0	100	0	1.136363636	77.25	маска	82	0	100	1.219512195	1.219512195	83.81707317	maska	95	0	100	0	0	86.88421053	maska	80	0.339712371	94.93670886	0	1.25	84.96296296	máscara	100	0.768281409	77.55102041	0	2		maske	80	0	100	0	2.5	90.18	masg	36	0.88797632	69.44444444	0	0	74.55555556	maskara	80	0.804692447	84.81012658	0	1.25	69.6625	masker	60	0	100	1.666666667	1.666666667	
3878	DIAMOND	85	diamond	100	0.195909271	96.96969697	0	1		diamant	83	0.920701076	82.92682927	0	1.204819277	77.48192771	timantti	84	0.328400714	93.97590361	0	1.19047619	81.77380952	diamante	100	0.14372617	97.95918367	2	0		다이아몬드	78	0.294615206	94.80519481	0	1.282051282	72.69	diamant	100	0.553149088	89.69072165	0	3		diamant	98	0.00	100	0	0	72.3								钻石	80	0	100	0	3.75	78.0375	διαμάντι	80	0	100	1.25	0	80.7037037	diamant	100	0	100	0	4		διαμάντι 	80	0	100	0	1.25	76.3125	יהלום	80	0	100	0	0	93.225	gyémánt	78	0.405760164	93.58974359	0	0	89.73076923	الماز	40	0.818384478	82.85714286	5	7.5	84.075	berlian	80	1.496008308	58.2278481	0	1.25	82.325	diamant	80	0	100	0	1.25	79.5125	diament	89	0.439497	90.90909091	0	1.123595506	89.08888889	diamante	88	0	100	0	2.272727273	72.01136364	бриллиант	82	1.292867061	52.43902439	0	0	85	dijamant	95	0	100	0	0	86.15789474	diamant	80	0.346563258	94.80519481	1.25	2.5	86.44444444	diamante	100	0	100	0	1		elmas	80	0.60965722	88.31168831	0	3.75	88.61	diemwnt	36	0	100	2.777777778	0	78.66666667	diamante	80	0.232927855	96.20253165	0	1.25	67.775	diamant	60	0.219297308	96.49122807	1.694915254	1.694915254	
666	RIVER	86	river	100	1.894728645	62.22222222	4	6		řeka	83	0.508284032	91.13924051	0	4.819277108	87.3373494	joki	84	0.50812008	92.40506329	1.19047619	4.761904762	82.75	fiume	100	1.527311258	68.08510638	2	4		계곡	78	1.730435084	43.47826087	0	11.53846154	67.36	fluss	100	0.932913773	83.87096774	0	7		riu	98	0.00	100	0	3.06122449	82.8								河流	80	2.220887965	56.94444444	0	10	72.3375	ποταμός	80	0.78836997	83.78378378	0	7.5	81.7037037	rivière	100	1.126516008	79.34782609	2	6		ποτάμι	80	0.463692548	92.40506329	0	1.25	78.65	נחל	80	1.388316338	46.75324675	0	3.75	86.85	folyó	78	1.380378381	68.91891892	0	5.128205128	86.62820513	نهر	40	0	100	5	12.5	86.275	sungai	80	0.50812008	92.40506329	1.25	0	82.4875	elv	80	0.237508144	96.1038961	0	3.75	81.75	rzeka	89	0.59701	90.58823529	0	4.494382022	86.24444444	rio	88	0	100	0	7.954545455	81.63636364	река	82	0.849719746	83.33333333	0	4.87804878	84.53658537	reka	95	0.509018541	91.01123596	0	6.315789474	88.48421053	rieka	80	0.955557518	82.89473684	0	5	85.82716049	río	100	0.452120135	92.63157895	0	5		nehir	80	1.982389262	46.15384615	0	2.5	91.93	afon	36	0.640206433	88.23529412	0	5.555555556	84.52777778	ibai	80	0.998195879	52.5	0	0	78.925	rivier	60	0.527765223	90.90909091	0	6.779661017	
4006	ROBOT	87	robot	100	0	100	0	3		robot	83	0	100	0	1.204819277	78.18072289	robotti	84	0.22432696	96.38554217	0	1.19047619	75.92857143	robot	100	0	100	1	3		로봇	78	0.173781323	97.4025974	0	1.282051282	69.90	roboter	100	0	100	0	1		robot	98	0.00	100	0	0	76.5								机器人	80	0	100	1.25	2.5	72.5625	ρομπότ	80	0	100	1.25	0	76.02469136	robot	100	0	100	1	1		ρομπότ	80	0	100	1.25	0	70.525	רובוט	80	0	100	0	1.25	89.7375	robot	78	0	100	0	1.282051282	88.1025641	روبو	40	0.578794625	86.20689655	22.5	5	72.35	robot	80	0	100	0	0	81.5625	robot	80	0	100	0	1.25	74.6125	robot	89	0	100	0	1.123595506	84.83333333	robô	88	0	100	0	0	63.60227273	робот	82	0	100	0	0	84.45121951	robot	95	0	100	0	1.052631579	81.86315789	robot	80	0	100	1.25	2.5	85.2962963	robot	100	0	100	0	1		robot	80	0	100	0	0	92.56	robot	36	0.309543429	94.44444444	0	0	75.66666667	robota	80	0	100	0	0	69.725	robot	60	0	100	1.666666667	0	
		88	crutches	100	0.554778163	87.09677419	5	2		berle	83	0.950779919	73.4939759	0	0	81.20481928	kyynärsauva	84	2.357515855	38.15789474	3.571428571	5.952380952	74.20238095	stampella	100	0	100	0	2		지팡이 / 목발	78	1.888713538	40	8.974358974	7.692307692	49.67	kruecke	100	0.249882293	95.83333333	0	4		crossa	98	0.50	90.625	2.040816327	0	69.6								拐杖	80	0.488659253	91.80327869	10	13.75	63.975	πατερίτσα	80	1.312672542	62.16216216	5	2.5	72.17283951	béquille	100	0.365923651	93	0	0		πατερίτσα	80	1.066505485	74.32432432	5	2.5	68.7125	קב	80	1.477907098	51.28205128	0	2.5	84.3375	mankó	78	0.805366735	83.11688312	0	1.282051282	86.03846154	عكيزه	40	0	100	12.5	10	76.95	tongkat	80	0.334901257	100	8.75	5	72.35	krykke	80	0	100	0	0	80.075	kula	89	0.446481	90.69767442	1.123595506	2.247191011	82.18888889	muleta	88	0.73567336	85.22727273	0	0	74.28409091	костыль	82	0.503258335	88.88888889	0	1.219512195	82.06097561	štaka	95	0.545416044	90	4.210526316	1.052631579	82.30526316	barla	80	0.88035943	83.11688312	1.25	2.5	81.16049383	muleta	100	0	100	0	0		değnek	80	1.546112631	41.02564103	1.25	1.25	90.21	baglau	36	1.426484945	53.84615385	25	2.777777778	73.08333333	muleta	80	1.069538658	64.55696203	1.25	0	75.075	kruk	60	0	100	0	6.666666667	
1313	MOON	90	moon	100	0.771279482	82.10526316	0	5		měsíc	83	0.377646321	92.68292683	0	0	87.84337349	kuunsirppi	84	1.584569085	47.61904762	0	0	86.32142857	luna	100	0.14372617	97.95918367	1	1		달	78	0.995727452	53.84615385	0	0	77.85	mond	100	1.096408695	77.77777778	0	1		lluna	98	0.00	100	0	0	87.1								月亮	80	1.084199656	79.22077922	2.5	1.25	79.0125	φεγγάρι	80	0.726767108	85.71428571	0	3.75	88.07407407	lune	100	0.426342091	93	0	0		φεγγάρι	80	0.874931588	70.51282051	0	2.5	91.85	ירח	80	0	100	0	0	93.6875	hold	78	0.300391417	94.66666667	0	3.846153846	92.12820513	أمر	40	0.800392208	75.67567568	0	7.5	92.08	bulan	80	0.286396957	95	0	0	85.64	måne	80	0.922347533	77.21518987	0	1.25	83.80	księżyc	89	0.216397	96.55172414	0	2.247191011	91.54444444	lua	88	0	100	0	1.136363636	88.97727273	месяц	82	1.092717802	73.17073171	0	0	90.37804878	mesec	95	0.587666086	89.47368421	0	0	91.67368421	mesiac	80	0	100	0	0	92.64197531	luna	100	0	100	0	0		ay	80	0.995938608	53.75	0	0	93.44	lleuad	36	0	100	0	2.777777778	85.80555556	ilargi	80	0.230709956	96.25	0	0	82.2	maan	60	0	100	1.666666667	1.666666667	
