CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	WORDPAIR	WORDPAIR_GLOSS	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
1266	BRIDE	bride	word1-695	bride; princess	nouns	1.8	0.181818182	0.9	0.076923077	1.5	0.3	2.4	1.3	0.3	0.5	1.1	0	0.545454545	0.758682984	عروس	新娘	priodferch	pruut	morsian	mariée	כלה	panna młoda	невеста	novia	bibi arusi	新娘
1267	NARROW	narrow	word1-1057	narrow; slim	adjectives	3.3	0.909090909	3.6	4.307692308	2.8	3.1	2.6	3.1	3	2.6	4.3	4.4	1.090909091	2.983974359	ضيّق	狭窄	cul	kitsas	kapea	étroit	צר	wąski	узкий	estrecho	mwembamba	狹窄
1271	DELIGHT	please	word1-1588	please; entertain	verbs	2.4	0.727272727	2	1.769230769	2.4	2.4	1.3	0.6	2.3	0.6	1.6	0	0.090909091	1.315617716	يرضي	使满意	plesio	heameelt tegema	miellyttää	satisfaire	לרצות	zadowalać	угождать	complacer	kujipendekeza	使滿意
1272	AUNT	aunt	word1-786	aunt; nephew	nouns	2.8	0.272727273	0.9	0.230769231	1.2	0.8	2.5	1.3	0.9	0.8	0.6	0.2	1.181818182	0.907109557	عمّة	阿姨	modryb	tädi	täti	tante	דודה	ciotka	тетя	tía	shangazi	阿姨
1274	SALT	salt	word2-2207	water; salt	nouns	0.5	0.363636364	0.4	0.153846154	0.7	0.2	1.3	1.1	0.6	0.4	0.4	0.3	0	0.493123543	ملح	盐	halen	sool	suola	sel	מלח	sól	соль	sal	chumvi	鹽
1277	HAND	hand	word1-5	hand; foot	nouns	2.3	0.454545455	0.4	1	1.5	1.4	2.5	1.3	0.7	0.4	1.1	0.8	1.818181818	1.114393939	يد	手	llaw	käsi	käsi 	main	יד	ręka	кисть	mano	mkono	手
1278	VOMIT	vomit	word2-3456	shut; vomit	verbs	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.016666667	يتقيأ	呕吐	chwydu	oksendama	oksentaa	vomir	להקיא	wymiotować	срыгивать	vomitar	kufunga	嘔吐
1280	FALL	fall	word1-1514	fall; hurt	verbs	0.4	0.545454545	1.6	0.307692308	1.5	0.7	1.6	1.5	0.3	0.9	1.1	0.5	0.363636364	0.909731935	يفشل	坠落	cwympo	kukkuma	kaatua	tomber	ליפול	upaść	падать	caer	kuumia	跌
1281	PRISON	jail	word1-171	jail; choice	nouns	0.6	0.090909091	0	0	0.4	0	0.3	0.7	0.1	0	0.3	0.2	0	0.174242424	سجن	监狱	carchar	vangla	vankila	prison	כלא	więzienie	тюрьма	cárcel	jela	監獄
1283	TODAY	today	word2-3672	tonight; today	adverbs	2.4	2.363636364	1.5	1.538461538	2.6	3.3	3.1	1.5	2.3	1.5	2.5	1.3	0.727272727	2.019114219	اليوم	今天	heddiw	täna	tänään	aujourd'hui	היום	dzisiaj	сегодня	hoy	usiku huu	今天
1284	BANK	bank	word1-9	bank; seat	nouns	0.2	0.181818182	0.1	0	0.4	0	1.9	0.1	0.3	0	5.1	0	0	0.673484848	مصرف	银行	banc	pank	pankki	banque	שיפוע	brzeg	наклон	banco	kiti	銀行
1285	IMPORTANT	important	word2-3081	crucial; important	adjectives	1.9	4.727272727	4.1	5.076923077	3.9	4.3	5.7	3.2	5.4	3.4	4.4	0.3	4.181818182	4.057167832	مهم	重要	pwysig	oluline	tärkeä	important	חשוב	ważny	важный	importante	muhimu	重要
1287	COLD	cold	word2-2977	ordinary; cold	adjectives	0.5	0	0	0	0.4	0	0.4	0.4	0	0	0.1	0	0	0.108333333	بارد	冷	oer	külm	kylmä	froid	קר	zimny	холодный	frío	kawaida	冷
1289	BABY	baby	word1-161	baby; daughter	nouns	2.5	2.727272727	1.1	1.846153846	1.5	2.1	2.6	3.2	2.6	1.4	2.9	0.6	1.909090909	2.04020979	طفل	婴儿	babi	tita	vauva	bébé	תינוקת	niemowlę	младенец	bebé	mtoto mchanga	嬰兒
129	CHOKE	choke	word2-3223	breathe; choke	verbs	2.4	0.636363636	1.1	0	0.7	0.5	2	1	0	0.5	0.5	0.1	0.727272727	0.646969697	يختنق	呛	tagu	lämbuma	tukehtua	étouffer	לחנוק	dusić	задыхаться	ahogarse	kukaba	嗆
1290	ELEPHANT	elephant	word2-2155	dinosaur; elephant	nouns	1.9	0.181818182	0.2	0.230769231	0.8	1.5	1.7	1.1	0.5	0.5	0.9	0	0.363636364	0.664685315	فيل	大象	eliffant	elevant	elefantti	éléphant	פיל	słoń	слон	elefante	mijusi ya kale	大象
1292	BAD	bad	word1-1069	bad; terrific	adjectives	1	0.181818182	0	0.076923077	0.1	0.1	3.2	0.6	2.6	0.3	0.1	0	0.090909091	0.612470862	سيئ	坏	drwg  	halb	paha	mal	רע	zły	плохой	malo	mbaya	壞
1294	ZERO	zero	word2-2841	infinity; zero	nouns	1.9	0	0	0.615384615	0.9	0.1	2.2	1.2	0.5	0.4	0.7	0.1	0.454545455	0.597494172	صفر	零	sero		nolla	zéro	אפס	zero	ноль	cero	usio na mwisho	零
1297	LEG	leg	word1-728	leg; arm	nouns	3.3	0.454545455	0.7	0.615384615	1.6	1.4	2.9	1.9	0.7	0.6	0.6	1.6	0.363636364	1.119463869	ساق	腿	coes	säär	jalka	jambe	רגל	noga	нога	pierna	mguu	腿
1298	NEWSPAPER	newspaper	word1-855	newspaper; information	nouns	3.4	1.727272727	1.1	0.923076923	1.5	1.1	3.6	1.5	1.6	2.2	2	2.1	2.636363636	1.832226107	جريدة	报纸	papur newydd	ajaleht	sanomalehti	journal	עיתון	gazeta	газета	periódico	gazeti	報紙
1299	COFFEE	coffee	word2-2407	bean; coffee	nouns	0.3	0.363636364	0.8	0.692307692	1.4	0.6	0.7	1.4	1.1	0.8	0.2	0.4	0.545454545	0.75011655	قهوة	咖啡	coffi	kohv	kahvi	café	קפה	kawa 	кофе	café	kahawa	咖啡
1301	FOOT	foot	word1-583	foot; base	nouns	1.4	3.272727273	1.2	2.384615385	0.5	0.2	3.1	1.1	0.6	0	2.2	0	3.363636364	1.493414918	قدم	底部	troed	jalg	jalkaterä	pied	כף רגל	stopa	ступня	pie	msingi	底部
1303	FINGER	finger	word1-573	finger; palm	nouns	3	1.818181818	0	0.692307692	0.8	0	2.2	1.7	1.4	1	0.7	1.2	1.545454545	1.087995338	اصبع	手指	bys	sõrm	sormi	doigt	אצבע	palec	палец	dedo	kidole	手指
1306	QUEEN	queen	word2-2534	bee; queen	nouns	2.4	0	0.1	0.692307692	0.8	0.8	2.1	1.2	0.7	1.4	0.8	0.2	0	0.732692308	ملكة	女王	brenhines	kuninganna	kuningatar	reine	מלכה	królowa	матка	reina	malkia	女王
1307	LANGUAGE	language	word2-2544	communication; language	nouns	3.4	0.636363636	1.9	2.076923077	1.8	2	3.7	1.9	2.6	1.2	1.9	2.4	1.363636364	1.956410256	لغّة	语言	iaith	keel	kielenkäyttö	langage	שפה	język	язык	idioma	lugha	語言
1309	ASK (INQUIRE)	inquire	word2-3297	search; inquire	verbs	2.6	3.909090909	0.9	2.307692308	1.6	2.3	4.4	1.7	1.8	1	1	2	3.636363636	2.212762238	يستعلم	查询	holi	pärima	tiedustella	se renseigner	לתשאל	dowiadywać się	спрашивать	preguntar	kutafuta	查詢
131	FESTIVAL	party	word2-2323	mask; party	nouns	1.1	0.181818182	0.3	0	0.9	0.3	1.9	0.9	0.5	0.7	0.3	0.1	0.272727273	0.529545455	حفلة	派对	parti	pidu	juhla	fête	מסיבה	impreza	вечеринка	partido	maski	派對
1310	CLEVER	clever	word2-3043	dumb; clever	adjectives	1.3	0.181818182	0	0.076923077	0.5	0.4	1.5	0.9	0	0.1	0.2	0.2	0.545454545	0.383682984	ذكي	机灵	clyfar	nutikas	nokkela	intelligent	פיקח	pojętny	умный	listo	mjanja	醒目
1312	FOX	fox	word2-2878	hound; fox	nouns	3.1	0.727272727	0.8	0.769230769	1	1.5	2.3	1.9	0.2	0.3	1.2	4.5	1.272727273	1.372435897	ثعلب	狐狸	cadno	rebane	kettu	renard	שועל	lis	лиса	zorro	mbweha	狐狸
1313	MOON	moon	word1-799	moon; planet	nouns	3.7	2.727272727	2.2	0.615384615	1.9	2.2	2.5	2	1.4	2.5	1.3	1.2	2.636363636	1.931585082	قمر	月亮	lleuad	kuu	kuu	lune	ירח	księżyc	луна	Luna	mwezi	月亮
1318	CHICKEN	chicken	word1-305	chicken; steak	nouns	3.1	0.181818182	0.9	0.615384615	0.8	0.8	2.4	2	0.8	1.1	2.3	0.4	0.090909091	1.032342657	دجاجة	鸡	cyw iâr	kana	kana	poulet	עוף	kurczak	курятина	pollo	kuku	雞
132	SAUCE	sauce	word2-2050	apple; sauce	nouns	1.5	0.181818182	0.4	0.769230769	0.4	0.7	1.5	0.7	0.1	1	0.6	0.1	0.363636364	0.567890443	صلصة	酱	saws	kaste	kastike	sauce	רוטב	sos	повидло	salsa	sosi	醬
1320	APPLE	apple	word1-162	apple; sauce	nouns	1.5	0.181818182	0.4	0.769230769	0.4	0.7	1.5	0.7	0.1	1	0.6	0.1	0.363636364	0.567890443	تفاحة	苹果	afal	õun	omena	pomme	תפוח	jabłko	яблоко	manzana	matofaa	蘋果
1321	BOTTLE	bottle	word1-315	bottle; container	nouns	1.9	2.909090909	2.4	2	1.1	2.6	4.2	0.6	2.5	0.4	2	0.6	3.272727273	2.048484848	قنينة	瓶子	potel	pudel	pullo	bouteille	בקבוק	butelka	бутылка	botella	chupa	瓶子
1322	BREAKFAST	breakfast	word1-599	breakfast; bacon	nouns	1.7	0.454545455	0.7	0.615384615	0.8	1.1	1.6	1.4	1.1	0.8	0.3	0.8	0.454545455	0.843706294	فطور	早餐	brecwast	hommikusöök	aamiainen	petit déjeuner	ארוחה	śniadanie	завтрак	desayuno	chakula cha asubuhi	早餐
1324	SLIP	slide	word2-2816	pointer; slide	nouns	0.2	0.181818182	0	0	0.1	0	0.2	0.4	0	0	0.5	0	0.272727273	0.137878788	شريحة 	幻灯片	sleid	slaid	dia	transparent	שקופית	slajd	слайд	diapositiva	kionyeshi	幻灯片
1325	FRIEND	friend	word1-4	friend; teacher	nouns	0.7	0.818181818	0.6	0.307692308	1.2	0.6	1.4	0.9	0.2	1.9	0.4	0.4	0.909090909	0.802913753	صديق	朋友	ffrind	sõber	ystävä	ami	חבר	przyjaciel	друг	amigo	rafiki	朋友
1327	UNCLE	uncle	word1-582	uncle; aunt	nouns	3.9	0.636363636	1.9	1.692307692	1.4	1.4	3.9	3.2	1	1	3.2	0.3	0.545454545	1.681177156	عم	叔叔	ewythr	onu	setä	oncle	דוד	wujek	дядя	tío	mjomba	叔叔
1329	TOMORROW	tomorrow	word1-1876	tomorrow; tonight	adverbs	1.9	0.272727273	0.4	0.230769231	0.3	0.7	2	1.1	0	0.4	0.4	0	0.272727273	0.506351981	غدا	明天	yfory	homme	huomenna	demain	מחר	jutro	завтра	mañana	leo usiku	明天
133	WEAVE	weave	word1-1486	weave; move	verbs	0.8	0	0	0.384615385	0.4	1.1	0.3	1.7	0	0	0.3	0.1	0	0.357051282	ينسج	编织	gwehyddu	lõimima	pujotella	tisser	להתפתל	tkać	ткать	tejer	kutoka	編織
1330	DEFEND	defend	word2-3339	protect; defend	verbs	4.6	4	4.3	4	4.6	4.3	5.5	4.2	5.1	4.1	5	4.7	3.454545455	4.437878788	يدافع	防御	amddiffyn	turvama	puolustaa	défendre	להגן	bronić	отстаивать	defender	kukinga	防御
1331	SHEEP	sheep	word1-14	sheep; cattle	nouns	3.3	1.363636364	0.7	1.538461538	1.8	2.5	4	2.6	1.3	3.2	2.7	3.3	1.909090909	2.242599068	خروف	羊	dafad	lammas	lammas	mouton	כבש	owca	овца	oveja	kondoo	羊
1333	NECK	neck	word1-848	neck; spine	nouns	3.5	0.454545455	0.9	1.538461538	1.6	1.2	2.7	1.5	0.5	1.5	0.5	0.3	2.363636364	1.25472028	عنق	脖子	gwddf	kael	niska	cou	צוואר	szyja	шея	cuello	shingo	頸
1334	GUTS	gut	word1-902	gut; nerve	nouns	1.6	0.181818182	0.3	1.076923077	0.5	0.9	1.5	0.6	0.5	1.8	0.7	0.3	0.272727273	0.719289044	أمعاء	肠子	perfedd	soolikas	suoli	intestin	מעי	trzewia	мужество	intestino	matumbo	腸子
1335	WHITE	white	word2-3110	narrow; white	adjectives	0.4	0.363636364	0	0	0.2	0	0.1	0	0	0	0	0	0	0.05530303	أبيض	白色	gwyn	valge	valkoinen	blanc	לבן	biały	белый	blanco	nyembamba	白色
1338	PEACE	peace	word2-2122	happiness; peace	nouns	3.8	2.272727273	1.1	2.230769231	2.5	1	3.3	0.7	2	2.1	2.6	1.4	2.727272727	1.994230769	سلام	和平	heddwch	rahu	rauha	paix	שלום	pokój	умиротворенность	paz	amani	和平
1339	MORNING	morning	word2-1953	day; morning	nouns	3	5.545454545	1.1	2	1.7	2	3.2	2	2.2	1.3	3.6	0.9	5.181818182	2.560606061	صباح	早上	bore	hommik	aamu	matin	בוקר	poranek	утро	Mañana	asubuhi	朝早
134	FAULT	fault	word1-503	fault; system	nouns	1.1	0	0	0.230769231	0.6	0.2	0.4	0.4	0.1	0.1	0.2	0	0.090909091	0.193473193	خطأ	故障	nam	viga	vika	faute	אשמה	wada	вина	culpa	mfumo	故障
1342	SUMMER	summer	word2-2550	winter; summer	nouns	2.6	0.090909091	0.8	0.384615385	1.1	1.1	2.7	1.4	0.7	0.5	0.6	0.3	0.181818182	0.821445221	الصيف	夏天	haf	suvi	kesä	été	קיץ	lato	лето	verano	msimu wa joto	夏天
1343	SUN	sun	word1-903	sun; sky	nouns	2.3	0.909090909	0.7	0.615384615	1.5	1	2.4	1.4	1.3	1	1	1.1	0.909090909	1.152797203	شمس	阳光	haul	päike	aurinko	soleil	שמש	słońce	солнце	sol	jua	陽光
1346	THROAT	throat	word1-467	throat; nose	nouns	2.7	0.181818182	0.4	0.384615385	1.3	1.5	2.6	1.3	0.7	0.8	0.5	0.6	0.363636364	0.885839161	حلق	喉咙	gwddf	kõri	kurkku	gorge	גרון	gardło	горло	garganta	koo	喉嚨
1349	CHURCH	church	word1-96	church; choir	nouns	1.9	0.181818182	0.6	0.384615385	1.6	0.6	2.7	1.5	1	1.3	1.2	1.5	0.636363636	1.1002331	كنيسة	教堂	eglwys	kirik	kirkko	église	כנסייה	kościół	церковь	Iglesia	kanisa	教堂
1350	MONKEY	monkey	word2-2755	campaign; monkey	nouns	0.3	0	0	0	0.1	0	0.1	0	0	0	0.1	0	0.181818182	0.040151515	قرد	猴子	mwnci	ahv	apina	singe	קוף	małpa	обезьяна	mono	kampeni	猴子
1352	KNIFE	knife	word2-2103	gun; knife	nouns	2	2.090909091	0.7	0.923076923	2.5	2.9	2.9	1.8	0.7	1.1	1.7	0.2	1.909090909	1.618589744	سكّين	刀	cyllell	nuga	veitsi	couteau	סכין	nóż	нож	cuchillo	kisu	刀
1355	LAUGH	laugh	word1-1657	laugh; sing	verbs	1.2	0	0.4	0.307692308	0.4	0.5	1.9	0.7	0.2	0.2	0.4	0	0.363636364	0.447610723	يضحك	大笑	chwerthin	naerma	nauraa	rire	לצחוק	śmiać się	смеяться	reír	kuimba	大笑
1356	NUMBER	number	word2-2055	digit; number	nouns	4	4.545454545	5.4	5.153846154	4.6	5.1	5.2	5.2	4.6	4.6	4.9	5.6	4	4.908275058	رقم	数	rhif	arv	numero	nombre	מספר	liczba	число	número	tarakimu	數
1357	DAUGHTER	daughter	word1-890	daughter; kid	nouns	2.1	2.909090909	1.2	1	1	2.1	2.1	3.8	2.4	1.3	0.4	1.6	1.909090909	1.809848485	إبنة	女儿	merch	tütar	tytär	fille	בת	córka	дочь	hija	mtoto wa kike	女兒
1359	SEPARATE	separate	word1-1674	separate; attach	verbs	0.9	0.363636364	0.1	0.076923077	0.3	0.4	1.5	1	0	0	0.1	0	0	0.32004662	ينفصل	分离	gwahanu	eraldama	erottaa	séparer	להפריד	oddzielać	отделять	separar	kubandika	分離
136	HERE	here	word2-3674	now; here	adverbs	1.3	2	2.1	1.615384615	1.8	0.6	1.9	2.9	1.1	1.1	1.9	1.5	0.363636364	1.573251748	هنا	这里	yma	siin	täällä	ici	כאן	tutaj	здесь	aquí	sasahivi	這裡
1361	TOOL	instrument	word2-2847	violin; instrument	nouns	4.3	3.454545455	2.4	1.384615385	2.4	2.8	3.4	1.4	4.4	2.5	2.9	1.8	1.909090909	2.562354312	الة موسيقية	乐器	offeryn	instrument	soitin	instrument	כלי	instrument	инструмент	instrumento	chombo	樂器
1362	STREET	street	word1-264	street; alley	nouns	3.3	3.272727273	2.8	2.846153846	3.8	4.3	4.9	3.6	3.2	2.7	3.6	2	3	3.33490676	شارع	街	stryd	tänav	katu	rue	רחוב	ulica	улица	calle	mtaa	街
1365	KITCHEN	kitchen	word2-2024	door; kitchen	nouns	0.8	0	0.2	0.076923077	0.5	0.3	0.9	0.9	0.2	0.8	0.7	0.1	0.363636364	0.42004662	مطبخ	厨房	cegin	köök	keittiö	cuisine	מטבח	kuchnia	кухня	cocina	jiko	廚房
1366	BOY	boy	word1-116	boy; brother	nouns	2.7	2.181818182	1.6	1.692307692	1.9	2.4	2.7	2.6	1.1	1.2	1.7	2.7	2.909090909	2.056934732	صبي	男孩	bachgen	poiss	poika	garçon	ילד	chłopiec	мальчик	niño	mvulana	男孩
1367	CROSS	cross	word2-1977	monk; cross	nouns	2.8	0.181818182	0.6	0.230769231	1	0.4	1.9	1.2	0.4	1.5	0.1	0.1	0.181818182	0.6495338	صليب	十字架	croes	rist	risti	croix	צלב	krzyż	крест	cruzar	mtawa	十字架
1368	BREAD	bread	word1-965	bread; cheese	nouns	2.3	0.272727273	0.6	0.153846154	1.3	1.3	2.2	1.1	0.1	0.4	0.4	0.2	0.545454545	0.714335664	خبز	面包	bara	leib	leipä	pain	לחם	chleb	хлеб	un pan	mkate	麵包
1369	GOLD	gold	word1-181	gold; zinc	nouns	3.1	0.818181818	0.4	0.615384615	1.2	1.5	2.6	1.7	0.4	0.3	1.3	1	2.272727273	1.175524476	ذهب	金	aur	kuld	kulta	or	זהב	złoto	золото	oro	zinki	金
1370	MONTH	month	word2-1975	august; month	nouns	4.5	2.5	2.2	2	1.8	2.7	3.3	2.3	2.2	2.7	3	3.1	2.363636364	2.513636364	شهر	月	mis	kuu	kuukausi	mois	חודש	miesiąc	месяц	mes	mwezi	月
1371	KNEE	knee	word2-2728	bone; knee	nouns	3.4	1.363636364	1.7	0.384615385	1.1	1.3	2.7	1.5	1.4	1.2	0.9	0.4	0.909090909	1.238111888	ركبة	膝盖	pen-glin	põlv	polvi	genou	ברך	kolano	колено	rodilla	goti	膝蓋
1373	TEA	tea	word2-2243	lemon; tea	nouns	1.3	0.090909091	0.7	0.076923077	0.6	0.5	1.6	0.9	0.1	0.9	0.5	0.2	0.272727273	0.536713287	شاي	茶	te	tee	tee	thé	תה	herbata	чай	té	chai	茶
1374	RING	ring	word1-854	ring; engagement	nouns	3.3	1.181818182	1.6	1.307692308	1.2	1.1	2.4	2.1	0.7	1.3	2.1	0.4	1.272727273	1.388519814	خاتم	戒指	modrwy	sõrmus	sormus	bague	טבעת	pierścień	кольцо	anillo	uchumba	戒指
1375	WINDOW	window	word1-734	window; roof	nouns	0.8	0.181818182	0.2	0.230769231	1.1	0.9	1.8	1.2	0.3	0.9	0.4	0.1	0.636363636	0.662412587	شباك	窗口	ffenestr	aken	ikkuna	fenêtre	חלון	okno	окно	ventana	paa	窗口
1376	NOW	now	word1-1786	now; here	adverbs	1.3	2	2.1	1.615384615	1.8	0.6	1.9	2.9	1.1	1.1	1.9	1.5	0.363636364	1.573251748	حاليا	现在	nawr	nüüd	nyt	maintenant	עכשיו	teraz	сейчас	ahora	papa hapa	現在
1378	SPOON	spoon	word1-108	spoon; cup	nouns	2.2	0.090909091	1	0.692307692	1.2	1.2	1.9	1.5	0.4	0.8	1.2	0.7	1	0.973601399	ملعقة	勺子	llwy	lusikas	lusikka	cuillère	כף	łyżka	ложка	cuchara	kijiko	匙羹
1379	TELEPHONE	phone	word2-2647	victim; phone	nouns	0	0	0	0	0.3	0	0.2	0.3	0	0	0	0	0.090909091	0.074242424	هاتف	电话	ffôn	telefon	luuri	téléphone	טלפון	telefon	телефон	teléfono	mwathirika	電話
138	BATHE	bath	word1-509	bath; wife	nouns	0	0	0	0	0	0	0.1	0.1	0	0	0.2	0	0.090909091	0.040909091	حمّام	沐浴	bàth	vann	kylpy	baignoire	אמבטיה	wanna	ванна	bañera	kuoga	沖涼
1380	TOOTH	teeth	word2-1907	bone; teeth	nouns	3.1	0.636363636	0.8	2.076923077	2.1	2	2.9	1.6	2.3	1.3	1.7	0.2	2	1.634440559	أسنان	牙齿	dannedd	hambad	hampaat	dent	שיניים	zęby	зубы	dientes	meno	牙齒
1384	SECOND	second	word1-109	second; minute	nouns	3.3	2.090909091	0	1.076923077	1.7	2.2	3.2	2.3	0.9	1.1	2.5	2.8	3.181818182	1.920804196	ثانية	秒	ail	sekund	sekunti	seconde	שנייה	sekunda	секунда	segundo	sekunde	秒
1386	LION	lion	word2-2527	cat; lion	nouns	3.4	0.909090909	2.2	1.769230769	1.8	2.4	2.9	2.1	2.6	0.6	1.2	0.6	1.636363636	1.726223776	أسد	狮子	llew	lõvi	leijona	lion	אריה	lew	лев	león	simba	獅子
1387	ARRIVE	arrive	word1-1562	arrive; leave	verbs	0.1	0.272727273	0.1	0.076923077	0.8	0.3	0.4	0.9	0	0	0.4	0.1	0	0.279137529	يصل	到达	cyrraedd	saabuma	saapua	arriver	להגיע	przybywać	прибывать	llegar	kufika	到達
1389	TOE	toe	word1-951	toe; finger	nouns	2.9	0.272727273	0.1	0.923076923	1.3	1.9	3.9	2.8	4.5	6	4.9	1.5	0.636363636	2.394347319	إصبع قدم	脚趾	blaen	varvas	varvas	orteil	בוהן	palec (u nogi)	палец	dedo del pie	kidole cha mguu	腳趾
139	GUMS	gum	word2-2887	peppermint; gum	nouns	2.1	0.636363636	0.4	0.692307692	0.8	0.9	1	1.2	0.3	0.3	0.1	0	0.363636364	0.557692308	علك	口香糖	gwm	näts	purukumi	gomme	מסטיק	guma	жвачка	goma	mti wa minti	口香糖
1390	WRONG	wrong	word2-3038	precise; wrong	adjectives	1.1	0.181818182	0.1	0	0.5	0.1	0.5	1	0	0	0.1	0	0.272727273	0.229545455	خاطئ	错误	anghywir	vale	väärä	faux	שגוי	błędny	неправильный	incorrecto	uhakika	錯誤
1391	TOWN	town	word1-865	town; city	nouns	4.8	3.818181818	2.4	3.153846154	1.8	3.7	5.3	3.4	3.9	3.4	2.9	4.7	3.363636364	3.486305361	بلدة	城镇	tref	väikelinn	kaupunki	ville	עיירה	miasteczko	городок	pueblo	jiji	城鎮
1393	HORN (ANATOMY)	horn	word1-624	horn; drum	nouns	3	0.090909091	0.3	0.307692308	1.2	0	2.3	0.9	0.5	0.7	0.7	0.2	0.545454545	0.645337995	بوق	喇叭	corn	ruupor	sarvi	cor	קרן	róg	рожок	cuerno	pembe	喇叭
1394	BONE	bone	word1-19	bone; teeth	nouns	3.1	0.636363636	0.8	2.076923077	2.1	2	2.9	1.6	2.3	1.3	1.7	0.2	2	1.634440559	عظم	骨头	asgwrn	luu	luu	os	עצם	kość	кость	hueso	mfupa	骨頭
1396	SHARP	sharp	word1-1184	sharp; dull	adjectives	1.5	0.181818182	0.2	0.076923077	0.7	0.4	0.1	1.6	0	0.1	0	0.1	0.181818182	0.303379953	ذكي	尖	miniog	terav	terävä	tranchant	חד	ostry	острый	agudo	mkali	尖
1400	THIN (SLIM)	slim	word1-1181	slim; slender	adjectives	5.5	4.454545455	3.9	5.384615385	5.1	5.5	5.6	4.7	5.3	3.4	3.1	4.6	4.818181818	4.654778555	ضعيف	瘦	tenau	peenike	hoikka	svelte	רזה	szczupły	худенький	Delgado	mwembamba	瘦
1401	DRINK	drink	word1-1316	drink; swallow	verbs	3.1	1.090909091	2.8	1.769230769	2.2	2.2	4.2	1.8	2.6	1.6	2.2	2.3	0.909090909	2.139102564	يشرب	喝	drachtio	jooma	juoda	boire	לשתות	pić	пить	beber	meza	喝
1403	BITE	bite	word1-1353	bite; fight	verbs	2.4	1.727272727	0.1	0.692307692	1.1	1	1.8	1.2	0.9	0.7	0.6	0.3	0.454545455	0.881177156	يعض	咬	cnoi	hammustama	purra	mordre	לנשוך	gryźć	укусить	morder	pigana	咬
1404	STRAIGHT	straight	word1-1133	straight; curved	adjectives	1.9	0.181818182	0.1	0.153846154	0.6	0.5	1.6	1	0	0.1	0.3	0.2	0.272727273	0.417365967	مستقيم	笔直	syth	sirge	suora	droit	ישר	prosty	прямой	derecho	pinda	直
1407	BREATHE	breathe	word1-1335	breathe; choke	verbs	2.4	0.636363636	1.1	0	0.7	0.5	2	1	0	0.5	0.5	0.1	0.727272727	0.646969697	ينتفّس	呼吸	anadlu	hingama	hengittää	respirer	לנשום	oddychać	дышать	respirar	kupumua	呼吸
1408	HEAR	hear	word2-3343	listen; hear	verbs	4.8	4.272727273	3	4.230769231	2.9	3.1	4.7	3.8	2.3	2.9	5.1	5	4	3.775291375	يسمع	听见	clywed	kuulma	kuulla	entendre	לשמוע	słyszeć	слышать	oír	kusikia	聽見
1411	LIE (REST)	lie	word1-1354	lie; pretend	verbs	3.6	2.272727273	1.3	2.923076923	2.7	3	4	3.2	2.9	3.1	1.2	2.3	2.909090909	2.650407925	يكذب	说谎	dweud celwydd	valetama	valehdella	mentir	לשקר	kłamać	лгать	mentira	jifanya	講大話
1412	RUDE	rude	word1-1168	rude; critical	adjectives	1.5	0.636363636	1	0.846153846	1.2	0.7	0.7	1	0.6	0.5	0.9	0	0.636363636	0.726573427	فظ	无礼	anghwrtais	ebaviisakas	töykeä	grossier	חצוף	niegrzeczny	грубый	grosero	muhimu	無禮貌
1413	PLAY	play	word1-1726	play; fight	verbs	0.4	0.363636364	0.2	0	0.7	0.6	1.4	1.7	0	0.1	0.4	0	0.363636364	0.485606061	يلعب	玩	chwarae	mängima	leikkiä	jouer	לשחק	bawić się	играть	jugar	kupigana	玩
1414	SQUEEZE	squeeze	word1-1596	squeeze; hug	verbs	1.7	0.454545455	2.1	1.846153846	1.4	1.5	3.5	1	3.7	0	0.9	0.2	0.090909091	1.390967366	يضغط	挤压	gwasgu	pigistama	puristaa	presser	למחוץ	ściskać	выжимать	exprimir	kukumbatia	擠壓
1417	KILL	kill	word1-1413	kill; choke	verbs	3.2	4.454545455	1.4	1	2.6	0.9	3.6	2.4	2	2.3	1	0.3	3.727272727	2.140151515	يقتل	杀	lladd	tapma	tappaa	tuer	להרוג	zabić	убивать	matar	kuua	殺
1419	FEAR (BE AFRAID)	afraid	word1-1257	afraid; anxious	adjectives	3.4	0.181818182	3.9	2.230769231	2.4	2.9	3.5	4.7	3.8	3.8	1.1	4.2	0.272727273	2.748776224	خائف	害怕	ofnus	hirmul	pelokas	apeuré	חושש	wystraszony	испуганный	temeroso	ogopa	害怕
