CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_POS	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_FREQUENCY_LOG_ZIPF	LINE_IN_SOURCE
675	FAECES (EXCREMENT)	屎	NN	26.66997819	3.320348006	4.431731411823641	5168
676	SHIT (DEFECATE)	拉屎	VV	25.83654137	3.289764443	4.41836745026566	8872
677	AXE	斧头	NN	5.834057729	1.921918601	3.816307458937698	2759
678	BEARD	胡子	NN	20.83592046	3.083556341	4.328190819916572	2848
679	BRIGHT	亮	VA	65.84150865	4.202324275	4.816307458937698	2808
680	BREAK (DESTROY OR GET DESTROYED)	打破	VV	8.334368184	2.233703092	3.954610157103979	6986
681	DESTROY	破坏	NN	27.50341501	3.350023905	4.444696388988009	5455
682	SIDE	旁边	NN	175.8551687	5.175331142	5.239553332874506	500
683	PERSON	人	NN	3099.551528	8.039335287	6.483760411827651	276
685	DECIDE	决定	VV	18.33561	2.961948474	4.274945307963347	2438
686	EASY	容易	AD	56.67370365	4.054801327	4.75206656268301	1204
688	LUNG	肺	NN	3.333747274	1.466432589	3.612187476281773	6340
69	SOBER	清醒	VV	2.500310455	1.252851666	3.515277463273716	12705
690	BOTTOM	下面	NN	173.3548582	5.161092638	5.233363758056808	1479
691	SEASON	季节	NN	9.167805002	2.319226356	3.992398717993379	1421
692	BRING	带来	VV	14.16842591	2.719216025	4.16848997704906	9819
693	FROM	从	P	831.7699448	6.724757427	5.912782960171736	185
694	GET	得到	VV	39.17153047	3.693158547	4.594458709321342	4545
695	GO	去	VV	10272.10879	9.237284963	7.004039635340411	81
696	STIR	搅拌	VV	14.16842591	2.719216025	4.16848997704906	4199
699	SAD	伤心	VA	25.00310455	3.258215937	4.404579165780027	7831
7	GATHER	收拾	VV	51.67308274	3.964104561	4.712558021399336	684
700	CARRY	抬	VV	40.8384041	3.733814676	4.612187476281773	2465
701	SLOW	慢	VA	130.8495805	4.881661731	5.111874558900176	2321
702	CATCH	捉	VV	25.83654137	3.289764443	4.41836745026566	1821
703	SOON	不久	AD	6.667494547	2.036989906	3.867459981385079	8973
704	CLEAN	干净	VA	43.33871456	3.791858213	4.637493341546543	783
705	GO UP (ASCEND)	上去	VV	377.5468787	5.936339919	5.570273324802859	673
706	DARK	暗	VA	5.00062091	1.791862949	3.758315511960011	3653
707	REMEMBER	记得	VV	544.2342424	6.301215505	5.728795220270021	556
708	SHINE	照耀	VV	0.833436818	0.606192248	3.214247467609735	6257
709	TEACH	教	VV	167.5208005	5.127059187	5.218568841392377	227
710	WHEEL	轮子	NN	82.51024502	4.424969319	4.913217471945754	2012
712	RICH	富	VA	2.500310455	1.252851666	3.515277463273716	16059
713	STEAL	偷	AD	66.67494547	4.21471603	4.821702490824403	3029
714	SEED	种子	NN	30.83716228	3.460634233	4.493001068562564	6691
715	SHOUT	喊	VV	29.17028864	3.40685762	4.469519972713041	4852
717	SWEET	甜	VA	30.00372546	3.434107373	4.481419196012749	4537
718	PAY	工钱	NN	0.833436818	0.606192248	3.214247467609735	5928
719	FIND	找到	VV	154.1858114	5.044623182	5.18273041616367	1910
72	CLAW	爪子	NN	17.50217319	2.917888195	4.255640152767961	5882
720	GOOD LUCK	运气	NN	7.500931366	2.14017573	3.913217471945754	6414
721	LOW	低	VA	66.67494547	4.21471603	4.821702490824403	2230
722	ATTACK	攻击	VV	38.33809365	3.672193353	4.585315329881471	5531
723	PLACE (POSITION)	地方	NN	988.4560666	6.897155364	5.987668190900346	232
724	READ	读	VV	631.7451084	6.450067669	5.793459247841234	1635
727	WHICH	哪	IJ	547.5679897	6.307311228	5.731443365559709	288
728	FIRST	第一	OD	516.7308274	6.249455469	5.706309072122334	363
729	DAWN	天亮	NT	2.500310455	1.252851666	3.515277463273716	7006
730	SNAKE	蛇	NN	88.34430275	4.492497476	4.942601249630964	1827
733	EARN	赚	VV	10.83467864	2.471034089	4.059345507623992	8034
734	MAKE	做	VV	1821.059448	7.507722705	6.252867629559438	78
735	OWL	猫头鹰	NN	21.66935728	3.121014113	4.344581236104741	1899
738	THING	东西	NN	1769.386365	7.478953087	6.240371984355185	55
741	DRIVE	驾驶	VV	30.00372546	3.434107373	4.481419196012749	7214
744	EGG	蛋	NN	93.34492366	4.546957467	4.966295915429174	3234
745	SHELF	架子	NN	28.33685183	3.378844467	4.45728551629603	3664
747	BICYCLE	自行车	NN	141.6842591	4.960634211	5.146213582337908	311
749	ENTER	进入	VV	32.50403592	3.511665907	4.515277463273716	1254
750	DROP	掉	VV	440.8880769	6.09105663	5.637493341546543	348
752	STORE	商店	NN	18.33561	2.961948474	4.274945307963347	3977
753	PUPIL (STUDENT)	学生	NN	17.50217319	2.917888195	4.255640152767961	6134
757	BUTTON	扣子	NN	5.00062091	1.791862949	3.758315511960011	8284
759	SILVER	银子	NN	2.500310455	1.252851666	3.515277463273716	14015
76	YOUNG MAN	小伙子	NN	0.833436818	0.606192248	3.214247467609735	14825
760	KNOT	结	VV	36.67122001	3.628896408	4.566429985721098	2561
761	COVER	封面	NN	5.834057729	1.921918601	3.816307458937698	3550
762	OUTSIDE	外面	NN	171.6879846	5.151486409	5.229187817402671	2178
765	MOVE	动	VV	388.3815574	5.96455973	5.582534352511866	104
767	CORPSE	尸体	NN	5.00062091	1.791862949	3.758315511960011	11888
768	LUNCH	午饭	SP	7.500931366	2.14017573	3.913217471945754	9350
769	ROOF	屋顶	NN	15.83529955	2.823477846	4.214247467609735	2924
77	YOUNG WOMAN	姑娘	NN	29.17028864	3.40685762	4.469519972713041	3647
770	EARRING	耳环	NN	0.833436818	0.606192248	3.214247467609735	6833
771	HAT	帽子	NN	82.51024502	4.424969319	4.913217471945754	1075
772	BELT	带	VV	2307.78655	7.744477363	6.355697241010203	619
774	CABBAGE	卷心菜	NN	0.833436818	0.606192248	3.214247467609735	11296
777	FLUTE	笛子	NN	3.333747274	1.466432589	3.612187476281773	9889
778	SMOKE (EXHAUST)	烟	NN	12.50155228	2.602804662	4.117337454601679	5476
78	THAT	那	DT	15156.88198	9.626275938	7.172978538744418	41
783	VICTORY	胜利	VV	9.167805002	2.319226356	3.992398717993379	4700
784	SNOW	雪	NN	78.34306093	4.373780994	4.890941077234602	3015
785	STRONG	坚强	VA	4.167184092	1.642327877	3.691368722329398	2868
788	SOAP	肥皂	NN	5.834057729	1.921918601	3.816307458937698	7890
79	WASTE	浪费	VV	6.667494547	2.036989906	3.867459981385079	3897
792	BOIL (OF LIQUID)	煮	VV	41.67184092	3.753539239	4.620787648043691	1249
794	PEN	笔	NN	84.17711866	4.444732837	4.921817643707672	3881
799	WRIST	手腕	NN	4.167184092	1.642327877	3.691368722329398	9741
801	RIB	肋骨	NN	0.833436818	0.606192248	3.214247467609735	20173
803	ANKLE	脚踝	NN	0.833436818	0.606192248	3.214247467609735	9742
805	SPINE	脊柱	NN	1.666873637	0.980906864	3.390338726665417	17293
806	BLANKET	被子	NN	42.50527774	3.772882258	4.629220815580553	3915
808	DRIP (FALL IN GLOBULES)	滴	SP	95.84523412	4.57311418	4.977675461172673	2782
809	TROUSERS	裤子	NN	88.34430275	4.492497476	4.942601249630964	2912
810	LOCUST	蝗虫	NN	1.666873637	0.980906864	3.390338726665417	6708
811	SOUL	魂	NN	0.833436818	0.606192248	3.214247467609735	9139
812	SLAVE	奴隶	NN	2.500310455	1.252851666	3.515277463273716	17751
814	DRESS UP	穿	VV	445.8886978	6.102309566	5.642382261638524	1860
816	HALF	半	CD	220.0273201	5.398286314	5.336463345882562	1101
817	THEY	他们	PN	2037.753021	7.620093636	6.301673924646021	194
818	WILLOW	柳树	NN	5.00062091	1.791862949	3.758315511960011	13474
819	STOMACH	胃	NN	5.834057729	1.921918601	3.816307458937698	6900
82	ANGER	愤怒	VA	1.666873637	0.980906864	3.390338726665417	595
822	HOW MANY	多少	CD	79.17649775	4.384230426	4.895488704985322	539
823	SORCERER	巫师	NN	2.500310455	1.252851666	3.515277463273716	9760
824	WITCH	巫婆	NN	23.33623092	3.191966224	4.375615469844711	5637
827	ROLL	滚	VV	82.51024502	4.424969319	4.913217471945754	1668
83	FORBID	禁止	VV	12.50155228	2.602804662	4.117337454601679	4815
833	ENDURE	忍耐	VV	0.833436818	0.606192248	3.214247467609735	18103
834	BUTTOCKS	屁股	NN	136.6836382	4.924958577	5.13070141615966	806
837	BLUE	蓝	VA	120.8483387	4.802777146	5.077570327730191	2858
84	JUST	刚才	AD	315.0391174	5.755865995	5.491856681913827	1486
843	SPIDER	蜘蛛	NN	83.34368184	4.434899902	4.917538845728396	2814
846	TIGER	老虎	NN	114.1808441	4.746503451	5.05309655834699	1831
847	THIRSTY	渴	VA	28.33685183	3.378844467	4.45728551629603	3149
849	SPRING (OF WATER)	喷泉	NN	21.66935728	3.121014113	4.344581236104741	2915
854	KETTLE	壶	NN	6.667494547	2.036989906	3.867459981385079	15185
855	SEIZE	抓住	VV	68.34181911	4.239048175	4.832295564321828	2009
857	STONE	石头	NN	240.0298037	5.484920593	5.374115314702301	891
859	STOVE	灶	NN	0.833436818	0.606192248	3.214247467609735	16063
86	SIEVE	筛	VV	0.833436818	0.606192248	3.214247467609735	18058
861	JUDGE	法官	NN	2.500310455	1.252851666	3.515277463273716	9561
863	EDGE	边儿	NN	35.00434637	3.583639664	4.54668592752534	461
864	PUMPKIN	南瓜	NN	27.50341501	3.350023905	4.444696388988009	1648
866	WIN	赢	VV	175.0217319	5.170607464	5.237499927243446	1990
867	GLOVE	手套	NN	26.66997819	3.320348006	4.431731411823641	2978
874	CANDY	糖	NN	95.84523412	4.57311418	4.977675461172673	4207
879	COUGH	咳嗽	VV	9.167805002	2.319226356	3.992398717993379	3320
880	REPEAT	重复	VV	22.5027941	3.157119312	4.360375503287973	4704
882	PARROT	鹦鹉	NN	44.17215138	3.810480777	4.645611231768722	1444
885	OPPOSITE	对面	NN	22.5027941	3.157119312	4.360375503287973	1294
887	BITTER	苦	VA	17.50217319	2.917888195	4.255640152767961	2887
889	FLAME	火焰	NN	29.17028864	3.40685762	4.469519972713041	8187
892	TIME	时间	NN	314.2056805	5.75322538	5.490709271782979	973
894	TOAD	癞蛤蟆	CD	10.83467864	2.471034089	4.059345507623992	6869
897	SWALLOW	吞	VV	5.834057729	1.921918601	3.816307458937698	4757
899	PRESIDENT	总统	NN	5.834057729	1.921918601	3.816307458937698	11912
900	TRAIN	火车	NN	736.7581475	6.603616057	5.860160742643579	34
906	TREE	树	NN	330.8744169	5.804756635	5.513100544019442	1589
907	OLD WOMAN	老太太	NN	5.00062091	1.791862949	3.758315511960011	2909
908	DRUM	鼓	NN	32.50403592	3.511665907	4.515277463273716	2728
909	GARBAGE	垃圾	NN	85.8439923	4.464113317	4.930250811244535	2075
910	DEATH	死亡	NN	16.66873637	2.871796771	4.235436766679674	8189
911	TEMPLE	庙	NN	2.500310455	1.252851666	3.515277463273716	12482
913	CROW	乌鸦	NN	18.33561	2.961948474	4.274945307963347	7156
915	SINK (BASIN)	盆	NN	28.33685183	3.378844467	4.45728551629603	2777
919	CHILI PEPPER	辣椒	NN	20.83592046	3.083556341	4.328190819916572	1646
920	GRAPE	葡萄	NN	22.5027941	3.157119312	4.360375503287973	2940
921	VALLEY	山谷	NN	4.167184092	1.642327877	3.691368722329398	6421
922	PEAR	梨	NN	8.334368184	2.233703092	3.954610157103979	13837
923	LOVE	爱情	NN	12.50155228	2.602804662	4.117337454601679	10012
924	VEGETABLES	蔬菜	NN	15.83529955	2.823477846	4.214247467609735	6554
926	RICE	米	M	169.1876741	5.136901794	5.222847639371652	2316
928	EMBRACE	抱	VV	174.188295	5.165861367	5.235436766679674	624
930	VILLAGE	村子	NN	1.666873637	0.980906864	3.390338726665417	17029
931	MILLET	小米	NR	29.17028864	3.40685762	4.469519972713041	4720
932	BARLEY	大麦	NN	2.500310455	1.252851666	3.515277463273716	7951
933	WALL (OF HOUSE)	墙壁	NN	10.00124182	2.398008159	4.027160824252591	663
934	BUFFALO	水牛	NN	1.666873637	0.980906864	3.390338726665417	18622
937	BIRD	鸟	NN	73.34244002	4.308681987	4.862607478590666	2933
939	HORN (INSTRUMENT)	喇叭	NN	20.00248364	3.044640699	4.311157480617791	2082
942	HONEY	蜜糖	NN	3.333747274	1.466432589	3.612187476281773	16686
943	WATERFALL	瀑布	NN	11.66811546	2.539088243	4.08930873100144	3247
945	SPEAR	矛	NN	0.833436818	0.606192248	3.214247467609735	10602
946	BLOOD	血	NN	61.67432456	4.137951867	4.788278735337454	1389
948	WATER	水	NN	1120.139084	7.022100487	6.041939756284181	584
951	WEAPONS	武器	NN	49.17277229	3.915472495	4.691368722329398	1922
952	WEATHER	天气	NN	32.50403592	3.511665907	4.515277463273716	4438
956	FLEE	逃跑	VV	24.16966773	3.225639608	4.390338726665417	9703
958	WILD ANIMAL	野兽	NN	29.17028864	3.40685762	4.469519972713041	6463
96	CRAWL	爬	VV	329.2075433	5.799721376	5.510912657871266	1072
960	WIND	风	NN	45.00558819	3.828762872	4.653580161439998	102
962	WOMAN	女子	NN	3.333747274	1.466432589	3.612187476281773	17598
963	BOOK	书	NN	2121.096703	7.66015989	6.31907587126339	295
965	WORLD	世界	NN	309.2050596	5.737233561	5.483760411827651	535
967	YEAST	酵母	NN	0.833436818	0.606192248	3.214247467609735	11980
971	MUST	得	VV	2166.102291	7.681146204	6.328190819916572	281
972	BE ABLE	能够	VV	13.33498909	2.662703339	4.143666393324028	8516
973	NOODLE	面条	NN	10.00124182	2.398008159	4.027160824252591	4037
975	SPINACH	菠菜	NN	1.666873637	0.980906864	3.390338726665417	13874
977	ARROW	箭	NN	17.50217319	2.917888195	4.255640152767961	5962
978	WAVE	波浪	NN	9.167805002	2.319226356	3.992398717993379	2769
979	FARMER	农民	NN	2.500310455	1.252851666	3.515277463273716	16215
98	ALL	全部	AD	37.50465683	3.650779191	4.575975303627328	3749
980	HEEL	脚跟	NN	0.833436818	0.606192248	3.214247467609735	20870
984	WORK (LABOUR)	劳动	VV	16.66873637	2.871796771	4.235436766679674	7221
985	VINEGAR	醋	NN	10.83467864	2.471034089	4.059345507623992	12964
986	TOMATO	番茄	NN	4.167184092	1.642327877	3.691368722329398	12905
987	REMAIN	剩	VV	64.17463502	4.17707036	4.805312074636235	904
989	CLEAR	清楚	VA	70.84212956	4.274471067	4.847715923189321	452
991	FRY	炒	VV	25.00310455	3.258215937	4.404579165780027	6820
992	CLIFF	悬崖	NN	26.66997819	3.320348006	4.431731411823641	2089
994	BOW	弓	NN	0.833436818	0.606192248	3.214247467609735	18779
996	DEAF	聋	VV	5.00062091	1.791862949	3.758315511960011	10792
999	JOINT	关节	NN	11.66811546	2.539088243	4.089308731001435	3625
