CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_VALENCE_MEAN	ENGLISH_AROUSAL_MEAN	ENGLISH_DOMINANCE_MEAN	LINE_IN_SOURCE
805	SPINE	backbone	0.54	0.46	0.62	1282
806	BLANKET	blanket	0.74	0.13	0.39	1797
807	SKILLED	skilled	0.89	0.61	0.93	16151
809	TROUSERS	pants	0.67	0.32	0.33	12544
81	FATHOM	fathom	0.52	0.41	0.52	6538
810	LOCUST	locust	0.48	0.41	0.42	10404
811	SOUL	soul	0.77	0.22	0.51	16517
812	SLAVE	slave	0.17	0.8	0.15	16189
813	DO	do	0.67	0.55	0.54	5279
815	GOVERNMENT	government	0.43	0.53	0.85	7681
816	HALF	half	0.5	0.27	0.28	8008
818	WILLOW	willow	0.6	0.24	0.4	19706
819	STOMACH	stomach	0.37	0.4	0.44	16991
82	ANGER	anger	0.17	0.86	0.66	672
820	LAMB	lamb	0.65	0.28	0.32	9970
823	SORCERER	sorcerer	0.38	0.63	0.63	16493
824	WITCH	witch	0.29	0.71	0.47	19760
825	AWAKE	awake	0.67	0.47	0.74	1242
827	ROLL	roll	0.47	0.51	0.17	15117
828	RACCOON	raccoon	0.54	0.43	0.32	14148
83	FORBID	forbid	0.12	0.69	0.6	6987
830	SOOT	soot	0.38	0.33	0.29	16484
831	BASE	base	0.64	0.3	0.55	1443
832	BEAN	bean	0.67	0.27	0.26	1518
833	ENDURE	endure	0.32	0.61	0.57	5904
834	BUTTOCKS	ass	0.32	0.75	0.34	1032
836	SCREWDRIVER	screwdriver	0.52	0.52	0.44	15544
837	BLUE	blue	0.65	0.14	0.29	1884
838	REMAINS	remains	0.61	0.24	0.56	14653
842	LIQUOR	liquor	0.6	0.7	0.43	10324
843	SPIDER	spider	0.23	0.57	0.43	16641
844	KIND (THING)	sort	0.67	0.39	0.67	16505
845	MURDER	murder	0.06	0.94	0.61	11521
846	TIGER	tiger	0.48	0.77	0.66	18007
847	THIRSTY	thirsty	0.28	0.66	0.31	17919
848	THIRST	thirst	0.3	0.52	0.31	17918
849	SPRING (OF WATER)	fountain	0.7	0.29	0.56	7095
850	SQUARE	square	0.51	0.34	0.29	16753
851	STABLE	stall	0.37	0.24	0.29	16808
852	PRIEST	priest	0.56	0.32	0.65	13641
853	ALTAR	altar	0.72	0.39	0.64	544
854	KETTLE	kettle	0.36	0.5	0.33	9826
855	SEIZE	grab	0.45	0.71	0.54	7685
857	STONE	stone	0.22	0.18	0.56	16995
858	STORM	storm	0.19	0.94	0.54	17017
859	STOVE	stove	0.47	0.39	0.41	17026
860	CAUSE	cause	0.47	0.37	0.49	2687
861	JUDGE	judge	0.51	0.6	0.86	9742
862	SUGAR	sugar	0.9	0.38	0.4	17272
863	EDGE	edge	0.44	0.47	0.47	5647
864	PUMPKIN	squash	0.53	0.67	0.41	16754
865	FAME	fame	0.9	0.76	0.85	6473
866	WIN	win	0.93	0.69	0.89	19713
867	GLOVE	gloves	0.54	0.23	0.49	7583
868	BANANA	banana	0.61	0.23	0.24	1364
869	BLADE	blade	0.38	0.6	0.59	1792
870	BREATH	breath	0.68	0.39	0.45	2131
871	RATTLESNAKE	rattlesnake	0.19	0.8	0.61	14278
873	TAX	tax	0.26	0.48	0.53	17682
874	CANDY	candy	0.93	0.42	0.38	2493
875	SHOEMAKER	shoemaker	0.4	0.27	0.49	15918
876	ARCH	arch	0.5	0.35	0.47	897
877	MASON	mason	0.54	0.44	0.58	10804
878	HELL	hell	0.02	0.92	0.56	8274
879	COUGH	cough	0.26	0.63	0.24	3966
88	BEEHIVE	hive	0.47	0.45	0.54	8414
880	REPEAT	repeat	0.49	0.53	0.55	14719
881	TAILOR	tailor	0.57	0.21	0.45	17593
882	PARROT	parrot	0.59	0.33	0.29	12626
883	TERMITE	termite	0.27	0.48	0.41	17810
884	SHARE	share	0.76	0.55	0.55	15834
885	OPPOSITE	opposite	0.23	0.55	0.41	12196
886	PARAKEET	parakeet	0.58	0.39	0.23	12572
887	BITTER	bitterness	0.12	0.63	0.27	1768
888	POISONOUS	poisonous	0.1	0.87	0.53	13292
889	FLAME	flame	0.45	0.57	0.61	6807
890	MULE	mule	0.32	0.34	0.25	11494
891	TIDE	tide	0.54	0.56	0.42	18001
892	TIME	time	0.6	0.29	0.61	18023
893	TIN (METAL)	tin	0.47	0.37	0.22	18036
894	TOAD	toad	0.3	0.45	0.2	18075
895	TORTOISE	tortoise	0.67	0.08	0.25	18156
897	SWALLOW	swallow	0.47	0.61	0.44	17442
898	TRADE	trade	0.56	0.54	0.69	18209
899	PRESIDENT	president	0.68	0.62	0.97	13600
9	ANNOUNCE	announce	0.69	0.62	0.61	707
90	INNOCENT	innocent	0.73	0.21	0.34	9272
900	TRAIN	train	0.67	0.7	0.62	18224
901	ADOBE	adobe	0.5	0.32	0.33	267
902	ADULTERY	adultery	0.12	0.92	0.51	285
903	ASPEN	aspen	0.48	0.28	0.4	1024
905	BORING	bored	0.15	0.17	0.2	2017
906	TREE	tree	0.67	0.12	0.44	18331
908	DRUM	drum	0.61	0.68	0.34	5496
909	GARBAGE	rubbish	0.2	0.45	0.16	15189
910	DEATH	death	0.03	0.72	0.47	4433
911	TEMPLE	temple	0.61	0.27	0.66	17761
912	COYOTE	coyote	0.46	0.47	0.39	4035
913	CROW	crow	0.22	0.44	0.36	4173
914	SCULPTOR	sculptor	0.65	0.43	0.69	15569
915	SINK (BASIN)	basin	0.55	0.23	0.4	1458
916	LINEN	linen	0.66	0.32	0.29	10295
917	ORNAMENT	adornment	0.92	0.37	0.38	278
919	CHILI PEPPER	chili	0.59	0.57	0.43	2932
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	0.15	0.72	0.33	16685
920	GRAPE	grapes	0.78	0.24	0.24	7737
921	VALLEY	valley	0.73	0.31	0.39	19105
922	PEAR	pear	0.68	0.16	0.24	12753
923	LOVE	love	1.0	0.52	0.67	10477
924	VEGETABLES	vegetable	0.55	0.12	0.29	19161
926	RICE	rice	0.67	0.21	0.33	15001
928	EMBRACE	embrace	0.95	0.49	0.45	5799
930	VILLAGE	village	0.68	0.37	0.34	19293
931	MILLET	mil	0.53	0.39	0.35	11091
932	BARLEY	barley	0.61	0.21	0.3	1418
933	WALL (OF HOUSE)	wall	0.42	0.25	0.51	19434
934	BUFFALO	buffalo	0.47	0.53	0.53	2250
935	WAR	war	0.02	0.89	0.73	19457
936	STALLION	stallion	0.63	0.6	0.78	16809
937	BIRD	bird	0.73	0.36	0.36	1743
938	MARE	mare	0.54	0.32	0.42	10746
940	STRAIN	strain	0.19	0.75	0.38	17034
941	MEAD	mead	0.67	0.34	0.44	10870
942	HONEY	honey	0.92	0.43	0.51	8490
943	WATERFALL	waterfall	0.65	0.46	0.53	19515
944	SALMON	salmon	0.76	0.25	0.44	15303
945	SPEAR	spear	0.51	0.6	0.5	16584
946	BLOOD	blood	0.22	0.68	0.58	1856
947	STREAM	stream	0.45	0.54	0.56	17061
948	WATER	agua	0.6	0.18	0.44	417
950	SEAGULL	gull	0.59	0.32	0.38	7930
951	WEAPONS	weapon	0.05	0.84	0.83	19542
952	WEATHER	weather	0.76	0.4	0.57	19551
953	RAPE	rape	0.06	0.86	0.53	14241
955	GREASY	greasy	0.4	0.44	0.29	7776
956	FLEE	flee	0.29	0.8	0.23	6847
957	WHALE	whale	0.58	0.4	0.51	19609
958	WILD ANIMAL	beast	0.21	0.78	0.73	1530
96	CRAWL	crawl	0.48	0.52	0.47	4075
960	WIND	wind	0.53	0.4	0.58	19716
961	PEBBLES	pebble	0.35	0.35	0.29	12759
962	WOMAN	woman	0.86	0.5	0.58	19788
963	BOOK	book	0.8	0.21	0.61	1980
964	WOOL	wool	0.58	0.13	0.34	19814
965	WORLD	world	0.62	0.39	0.75	19838
966	BRAKE	brake	0.31	0.48	0.31	2097
967	YEAST	ferment	0.38	0.53	0.42	6621
968	ACORN	acorn	0.45	0.2	0.19	162
969	CIGARETTE	cigarette	0.22	0.53	0.3	3023
970	COCONUT	coconut	0.62	0.27	0.23	3240
971	MUST	must	0.41	0.38	0.44	11545
972	BE ABLE	may	0.7	0.27	0.24	10863
974	TOBACCO	tobacco	0.33	0.55	0.39	18079
975	SPINACH	spinach	0.58	0.2	0.37	16651
976	WEAR	wear	0.31	0.37	0.26	19544
977	ARROW	arrow	0.44	0.39	0.45	970
978	WAVE	waves	0.64	0.47	0.51	19526
979	FARMER	peasant	0.53	0.28	0.41	12757
980	HEEL	heel	0.48	0.35	0.39	8252
981	ELBOW	elbow	0.45	0.13	0.25	5713
983	CONVICT	convict	0.18	0.84	0.48	3842
985	VINEGAR	vinegar	0.28	0.37	0.36	19303
986	TOMATO	tomato	0.55	0.18	0.28	18102
987	REMAIN	remain	0.71	0.36	0.73	14650
988	ACQUIT	acquit	0.58	0.57	0.61	173
989	CLEAR	clear	0.86	0.33	0.57	3124
99	HUNCHBACK	hunchback	0.21	0.39	0.26	8646
990	CREEK (TIDAL)	creek	0.55	0.39	0.33	4107
991	FRY	fry	0.52	0.61	0.32	7237
992	CLIFF	cliff	0.36	0.62	0.51	3148
994	BOW	bow	0.53	0.31	0.41	2060
996	DEAF	deaf	0.19	0.32	0.16	4421
998	PUT	put	0.52	0.4	0.51	14039
999	JOINT	joint	0.61	0.39	0.57	9717
