CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FAMILIARITY_GPT_SCORE	ENGLISH_FAMILIARITY_GPT_MEAN	ENGLISH_FREQUENCY_MULTILEX	LINE_IN_SOURCE
1402	BREAST	breast	7	6.93988074499252	4.17106875586944	45240
1403	BITE	bite	7	6.99883030232205	4.55892309835625	36515
1404	STRAIGHT	straight	7	6.995929198828	5.0883966695047	352152
1405	NAME	name	7	6.99999881231974	5.73851481613994	243377
1406	FAR	far	7	6.9398890346422	5.44157326971611	124952
1407	BREATHE	breathe	7	6.99970398420474	4.49189126966488	45323
1408	HEAR	hear	7	6.99989024769329	5.59523196853476	165593
1409	SEE	see	7	6.99999286319188	6.30514439215475	322777
1411	LIE (REST)	lie	7	6.99538821918274	5.03754867828802	209765
1412	RUDE	rude	7	6.95257103465347	4.32660373022983	312846
1413	PLAY	play	7	6.9992895378618	5.55740121913196	279015
1414	SQUEEZE	squeeze	7	6.67915718013022	4.14499719863651	346560
1416	SIT	sit	7	6.99999446533526	5.26995155706751	333708
1417	KILL	kill	7	6.99028885495921	5.60203232661245	198076
1418	DIG	dig	6	6.31989443448699	4.55589396792544	97933
1419	FEAR (BE AFRAID)	fear	7	6.99829863237297	4.98431749356193	126244
142	RETURN HOME	go home	7	6.99477732656866		150619
1420	COUNT	count	7	6.98593288988891	4.91941994274371	80907
1421	SUCK	to suck	7	6.81650508983719		374500
1422	BE ALIVE	live	7	6.96265536126567	5.60733688700108	212613
1423	FIGHT	fight	7	6.99829919428144	5.34832156356798	128761
1424	YELLOW	yellow	7	6.99970315794279	4.54964129576798	413932
1425	GREEN	green	7	6.99999597403444	4.97390734756661	155404
1426	EXPENSIVE	expensive	7	6.98593520069449	4.57079129581991	121775
1427	BEAUTIFUL	beautiful	7	6.9997959439251	5.35727386977755	30336
1428	BURNING	burning	7	6.95791095826969	4.52714920253567	50112
1429	FULL	full	7	6.99849835788351	5.34879313151303	140880
143	HUMID	humid	6	6.20156255446846	3.15963467857466	175835
1430	STAR	star	7	6.99997795741359	5.02178265575714	348044
1431	FREEZE	freeze	7	6.94659381791066	4.16919544822629	138773
1432	CUT	cut	7	6.99682707588422	5.33947454617771	87198
1433	HIT	hit	7	6.98593545403753	5.41144409270636	170402
1434	STAB	stab	6	6.4370858393174	4.05596421084866	347009
1435	HUNT	hunt	7	6.67912034148344	4.51850999542496	176177
1436	SCRATCH	scratch	7	6.67913784117617	4.25631717826108	320487
1437	SPLIT	split	7	6.77727918827339	4.60060556432319	344943
1438	FOOL	fool	7	6.62234911465905	4.86129026744225	135235
1439	SWIM	swim	7	6.99966424293998	4.42634510719694	359410
144	MACHINE	machine	7	6.99330673063893	4.91198495123042	218589
1440	SPIT	spit	6	6.49974850395242	4.20991758403886	344691
1441	FLY (MOVE THROUGH AIR)	fly	7	6.97701957339378	4.92481161804907	134120
1442	STAND	stand	7	6.99752682629465	5.29619697467275	347636
1443	WALK	walk	7	6.99987632814715	5.30055038752304	399182
1444	TURN AROUND	turn around	7	6.77714928816855		383251
1445	TURN (SOMETHING)	turn over	6	6.37607870691661		383301
1446	COME	to come	7	6.8088452051865		374390
1447	GIVE	give	7	6.99999295610921	6.00244097553517	148516
1448	HOLD	hold	7	6.99896758905537	5.38466251358787	171297
1449	RUB	rub	6	6.17894425881161	4.14267525545032	312485
145	SORROWFUL	sorrowful	5	5.13178918993105	2.87738415138929	341590
1450	ROOM	room	7	6.99999053817822	5.63384020906795	310713
1451	SMILE	smile	7	6.99999053980469	4.77667107291301	337475
1452	PUSH	push	7	6.99408832291114	4.81369930736876	292636
1453	WASH	wash	7	6.99682684117674	4.64004860685951	400427
1454	WIPE	wipe	7	6.67911191696057	4.28804240903066	408862
1455	PULL	pull	7	6.9986749317694	5.06880362591261	291566
1456	THROW	throw	7	6.99896767353681	5.08617162330858	371404
1457	SEW	sew	6	5.97228878174719	3.76231616880728	326324
1458	SAY	say	7	6.99995397216	6.13853137693457	318163
1459	IF	if	7	6.99999951253391	6.6186724888897	178706
146	SUGAR CANE	sugarcane	6	5.77753800522537	2.72577598644347	355744
1460	IN	in	7	6.99999862814171	7.08242114837794	180770
1461	AT	at	7	6.9999929579768	6.58508831371938	19992
1462	POT	the pot	6	5.06373073428147		368482
1463	DRUNK	drunk	7	6.93989635828102	4.85535847305748	107432
1464	LADDER	ladder	7	6.98409317362403	4.02579144422798	202532
1465	BOX	box	7	6.99998444924528	5.01358766573239	43562
1466	EXACT	exact	7	6.81754636672972	4.47370542786185	120637
1467	CIRCLE	circle	7	6.99997795844969	4.45185085665884	66751
1468	LOOK FOR	search	7	6.99982021168224	4.87894697449229	321871
1469	WEEK	week	7	6.99992457428054	5.49120112903818	402684
147	COCONUT TREE	coconut tree	6	6.06295173619122		70817
1470	FOLD	fold	7	6.88077500023669	3.96980557547349	134680
1471	WINTER	winter	7	6.99989024647745	4.65385305701824	408711
1472	KEY	key	7	6.99944665493325	4.9767974034425	197215
1473	FIST	fist	7	6.53096791115718	4.063745230336	131162
1474	SEA	sea	7	6.99752700732818	4.97205566880626	321369
1475	COMB	comb	6	6.49939541330146	3.74327306789192	72651
1476	CHAIR	chair	7	6.99999837886486	4.6687205535843	60738
1477	KEEP	keep	7	6.99985978598041	5.82172060047745	196150
1478	WITHOUT	without	7	6.99996808164323	5.66341867700736	409476
1479	DOLPHIN	dolphin	7	6.9982991939604	3.62898659403941	103071
1480	BODY	body	7	6.9996642722203	5.4225457921351	40317
1481	HAMMER	hammer	7	6.99937365442856	4.19592503141442	161162
1482	SHOULDER	shoulder	7	6.99682757007688	4.45824122918684	330317
1483	NINE	nine	7	6.99991429124079	4.83071051525905	248270
1484	OIL (ORGANIC SUBSTANCE)	oil	7	6.99908825054618	4.77154216280692	255932
1485	BELOW OR UNDER	below	7	6.99640641484503	4.62172619209095	32230
1487	POUR	pour	7	6.81754637160562	4.27396059698858	284461
1488	FAUCET	tap	7	6.56203640344366	4.22527978377453	363134
1489	CLOUD	cloud	7	6.98409316386551	4.27146787212486	69521
149	ITCHY	itchy	6	6.4998816270269	3.50840783865257	189416
1490	RAT	rat	7	6.93990606663672	4.46536590975179	297930
1491	MOUSE	mouse	7	6.99944658885296	4.23333203452925	239480
1492	DUMB	dumb	7	6.88075073910189	4.62484223063795	108374
1493	ONE	one	7	6.99999752616361	6.50986111873017	257776
1494	DIE	die	7	6.61832438225913	5.42586021450205	97623
1495	HAPPY	happy	7	6.99999481496768	5.55235177529644	162272
1496	GRANDMOTHER	grandmother	7	6.99994121297569	4.49271733314272	154081
1497	POSTCARD	postcard	7	6.81754931390432	3.59330894418761	283560
1498	TWO	two	7	6.99999943224575	6.04743562296613	384413
1499	JUICE	juice	7	6.99966425826246	4.44510727342719	193730
15	OTTER	otter	6	6.37734297326725	3.17189875035408	261368
150	WORRY	worry	7	6.99807305454199	5.22026143381773	411635
1500	FOUR	four	7	6.99998288226331	5.41208447502528	137277
1501	BORE	bore	6	5.99187835999766	3.95240452865469	42300
1502	GOAT	the goat	6	6.21250221115928		368172
1503	SALIVA	saliva	7	6.85194418931438	3.43201949278911	315572
1504	FLY (INSECT)	fly (insect)	7	6.99028003296909		134121
1505	SPERM	sperm	7	6.8518610423582	3.93451584758958	343948
1506	MEASURE	measure	7	6.98901207836335	4.30196371284791	227499
1507	FRUIT	fruit	7	6.99984132183401	4.49482492348173	140330
1508	KING	king	7	6.99908829560916	5.26404802209168	198474
1509	MOSQUITO	mosquito	7	6.99142144237245	3.52434990819241	238610
151	RAZOR	razor	7	6.73104365644266	3.87293682755947	298592
1510	CHIN	chin	7	6.75487338104929	4.11870731341735	64273
1511	ROOSTER	rooster	6	6.37685010829631	3.683223635758	310810
1512	RISE (ONESELF)	arise	6	5.9160838812715	3.63675593329432	17049
1514	HEN	hen	6	6.22108187678756	0.549684727387787	167320
1515	TEN	ten	7	6.99976926108218	5.14891987569822	365903
1517	WASP	wasp	6	6.499943900688	3.29838946413002	400617
1518	STUPID	stupid	7	6.9902900075022	5.17600113774767	354183
1519	RUN	run	7	6.99984133708851	5.53195143650294	313299
152	HOOF	hoof	6	5.93896346131832	3.22331991252843	172877
1520	CRUSH	crush	7	6.59242004153373	4.31866795681084	85427
1521	SEEM	seem	7	6.98593437857759	5.17957660803024	323051
1522	SOCK	sock	7	6.99752717223962	3.82729394169188	339727
1523	FORGET	forget	7	6.9988304655512	5.31771572395726	136380
1524	WINE	wine	7	6.99883029785246	4.90657703319507	408328
1525	COAST	coast	6	6.49992749880525	4.54562689038034	70234
1526	MEAL	meal	7	6.99919527206978	4.56967288697907	227312
1527	TICK	tick	6	6.17795710087806	3.8357667730389	372087
1528	FORGIVE	forgive	7	6.99929029984459	4.83750884305457	136411
1529	LAST (FINAL)	last	7	6.99979597615986	5.93253711809943	204775
153	GREY	grey	7	6.99829869269849	4.17919626158824	155975
1530	BOWL	bowl	7	6.9740410225809	4.53276950012558	43438
1531	BRANCH	branch	7	6.70577274120638	4.24035325182721	44432
1532	SHEAR	shear	5	4.8998610946807	2.81292616216237	327869
1533	BE HUNGRY	hungry	7	6.99970395782656	4.69848268853585	176128
1534	FEVER	fever	7	6.94659443992114	4.30211733664926	127937
1535	SWORD	sword	6	6.20134520766673	4.64176175601594	359825
1536	UNDERSTAND	understand	7	6.9999803591916	5.52710803234005	387671
1537	SPRINGTIME	spring	7	6.97701957339378	4.75241818543323	345786
1538	SCORPION	scorpion	6	6.24486844111359	3.55213878284311	320119
1539	BASKET	basket	7	6.98201203468024	4.12771236255752	27824
154	UDDER	udder	6	5.55096917734368	2.45637883864856	385288
1540	EYELASH	eyelash	7	6.83545370449909	2.79683934226891	122838
1541	CULTIVATE	cultivate	6	6.0139161440733	3.23482908696615	86224
1542	ACCOMPANY	accompany	6	6.2012823025399	3.96023702512257	3081
1543	SNAIL	snail	7	6.91489277706335	3.39540274535445	338042
1544	SOMETIMES	sometimes	7	6.99849870423308	5.29938755513989	341008
1545	HOST	the host	7	6.33764341164792		368225
1546	TWICE	twice	7	6.9770139312569	4.79298740825953	384122
1547	SOUP	soup	7	6.9982992164212	4.53044536940212	341971
1548	UGLY	ugly	7	6.97966417158813	4.62942055103534	385412
1549	TRIBE	tribe	6	6.04383892842404	4.26668913442833	380306
155	CHOP	chop	6	6.40701670019412	4.15967021676722	65229
1550	PREVENT	prevent	7	6.98201334943239	4.36233074362091	287110
1551	FEMALE	female	7	6.99995396493757	4.68807164419629	127134
1552	GLOOMY	gloomy	6	6.02377522219313	3.55672089703351	149954
1553	MALE	male	7	6.99928975543787	4.65949942308219	221305
1554	MAN	the man	7	6.99582726673909		368336
1555	CHAMELEON	chameleon	6	6.0048534443286	3.16493317229725	60995
1556	YOLK	yolk	7	6.62196600241479	3.05528686033667	414633
1557	BEGINNING	beginning	7	6.99477954154881	4.89808046467585	31444
1558	SIMILAR	similar	7	6.97068430372021	4.58009552592079	332718
1559	MONEY	money	7	6.99999941177856	5.80207410175802	236508
156	RED	red	7	6.99998445055151	5.23932798586598	300499
1560	FACE	face	7	6.99999561381764	5.52946217677095	123147
1561	ARMY	army	7	6.99944656505324	5.0257043734591	17450
1562	MIND	mind	7	6.98593522651502	5.56337704933507	233187
1563	PYTHON	python	6	6.18003208900953	3.36415429832613	293597
1564	LAZY	lazy	7	6.99592996981091	4.20642159787146	206098
1565	HEAVEN	the heavens	6	5.51405623919308		368211
1566	GUN	gun	7	6.99985977547651	5.20804278490954	158390
1567	DOOR	door	7	6.99997795920443	5.41230898182242	103806
1568	ARRANGE	arrange	7	6.89330180310829	4.30070708026587	17673
1569	CHEESE	cheese	7	6.9999971902376	4.64141029027091	62667
157	DYE	dye	6	6.0030681868751	3.66883059906364	109450
1570	EQUAL	equal	7	6.99883039016686	4.30581348220923	117612
1571	SELL	sell	7	6.99937290811586	5.05557599244532	324049
1572	SURPRISED	surprised	7	6.99592996865046	4.73760008203778	358081
1573	SWELL	swell	6	5.81359689218056	3.92540929068312	359293
1574	FLOAT	float	7	6.77727918827339	3.95206075991755	133139
1575	COCKROACH	cockroach	7	6.67905458042618	3.42067354114836	70697
1576	PILE UP	pile up	6	5.9675095183544		276380
1577	AND	and	7	6.99999951245581	7.25185012541055	12202
1578	IGUANA	iguana	6	5.8813044099081	2.99216449645224	178964
1579	BE	to be	7	6.99995968384128		374274
158	PUT ON	put on	7	6.55899380190312		292921
1580	ONLY	only	7	6.99996808377059	6.14014870202073	258457
1581	ALLIGATOR	alligator	7	6.88078973746102	3.44731181867823	9445
1583	BRAIN	brain	7	6.99849863228511	4.99319283293557	44173
1584	BLISTER	blister	6	6.00925851482512	2.93648084962599	38318
1585	SLEEP	sleep	7	6.99999174697121	5.32061524844975	335771
1587	SMELL (STINK)	stink	6	6.37675873443934	3.99430195635272	350651
1588	TURN	turn	7	6.99592952842027	5.45216808819232	383235
1589	HUMMINGBIRD	hummingbird	6	6.20144881763814	2.94003096052718	175883
159	SWEET POTATO	sweet potato	7	6.98593518961592		359158
1590	WAIT (FOR)	wait	7	6.99937288036175	5.60960517762043	398910
1591	UP	up	7	6.99970328038662	6.51846488692965	391268
1592	CHEST	chest	7	6.81755259519866	4.59695959477197	63268
1593	DEEP	deep	7	6.94658728518246	4.98956980820509	92178
1594	FLOUR	flour	7	6.99829854536009	3.96192120955706	133601
1595	SOUTH	south	7	6.99408849675084	4.9970133409143	342116
1596	LOCK	lock	7	6.98409331994714	4.73137590456353	213603
1597	AIRPLANE	airplane	7	6.9995693579288	4.00967998343518	7625
1598	NORTH	north	7	6.99142113026376	4.98382231617452	251316
1599	WORD	the word	7	6.85240304520697		368758
16	SLED	sleigh	6	5.86784809061361	3.43087911275032	335963
160	SET (HEAVENLY BODIES)	set	7	6.99991430933048	5.43012481823507	325808
1600	SKIRT	skirt	7	6.93990762178127	4.06714455392802	334913
1601	WEAK	weak	7	6.98201141953853	4.62411105394259	401982
1602	WAKE UP	wake up	7	6.99937302580125		399040
1603	MOSQUE	mosque	6	6.11789596540471	3.66684550147993	238605
1604	TEMPLES	temples	6	6.10152212622857	3.55615076963702	365822
1605	SKULL	skull	7	6.97702145883856	4.29748481825216	335086
1606	INSIDE	inside	7	6.99985975848898	5.38604682637359	185357
1607	HATE	hate	7	6.99937294570426	5.22727343205761	163720
1608	LISTEN	listen	7	6.99994767472314	5.5347832234989	212141
1609	IDEA	the idea	7	6.78691906652433		368232
161	MISS (A TARGET)	miss	7	6.88067315957022	5.54940958707895	234627
1610	PROSTITUTE	prostitute	7	6.62215913967128	3.93122095675893	289919
1611	INVITE	invite	7	6.99029052132721	4.55125980434515	187875
1612	LETTER	the letter	7	6.75436458865222		368289
1613	COLOR	color	7	6.99999795510262	4.76316706646841	72310
1614	SUMMIT	summit	6	6.06692286464143	3.94325993065737	356333
1615	ESCAPE	escape	7	6.99330660235581	4.81480928054697	118409
1616	CLOTH	the cloth	5	4.48869862166664		367948
1617	GRANDCHILD	grandchild	7	6.83545003374964	3.40782072910266	153996
1618	GRANDSON	grandson	7	6.62241827185376	4.08628525071919	154134
1619	GRANDDAUGHTER	granddaughter	7	6.7309751801849	3.86996952234451	154007
162	HICCOUGH	hiccough	3	3.3035071860878	1.02680598210745	168608
1620	SON	son	7	6.99682713712134	5.60781960610954	341074
1621	SNEEZE	sneeze	7	6.99867468015092	3.43805145755902	338366
1622	SHIRT	shirt	7	6.99995396139691	4.71646994712322	329165
1623	SPEAK	speak	7	6.99896752542069	5.27964014202947	343178
1624	EMPTY	empty	7	6.99682721779848	4.77269582935827	115120
1625	DEAD	dead	7	6.99992457603209	5.57373095251885	90554
1626	EXPLAIN	explain	7	6.99929033138631	5.00447878974937	121865
1627	CHAIN	chain	7	6.88079361495489	4.46007787381761	60651
1628	SQUIRREL	squirrel	7	6.73101897890925	3.77714292236442	346708
1629	EVENING	evening	7	6.99640593726559	4.99834983115144	120061
163	BLACK	black	7	6.99999686903537	5.31612979835185	36777
1630	MACAW	macaw	5	4.87705692604913	2.33501456239855	218432
1631	FAST	fast	7	6.99919539672248	5.11998632551193	125547
1632	FLOOR	the floor	7	6.92300692630184		368127
1633	FLAT	flat	7	6.98593409153081	4.63791534609511	132200
1634	HUNDRED	hundred	7	6.99998036038489	4.85743028813573	176033
1635	OBEY	obey	7	6.53114846909116	4.13754529436543	253962
1636	MOTIONLESS	motionless	6	5.94179812026431	2.91828149063478	238967
1637	AUTHORITY	authority	7	6.91489689348123	4.48860453963256	21732
1638	TRUTH	truth	7	6.99994767520742	5.26462330213768	381954
1639	BEER	beer	7	6.99908819096602	4.89785324341295	31129
164	KANGAROO	kangaroo	7	6.93990763217212	3.35450540610895	195193
1640	SIBLING	sibling	7	6.99330688473071	3.33024204753731	331253
1641	SILK	silk	7	6.98593600257798	4.07697083684446	332315
1642	NIECE	niece	7	6.73092043733331	4.09799223407537	247753
1643	COUSIN	cousin	7	6.98756740529388	4.68582373267009	81726
1644	RELATIVES	relatives	7	6.98593489747124	4.19602309211146	302972
1645	SHORT	short	7	6.99752700250596	5.05797647308353	329922
1646	GIRL	girl	7	6.99998287224995	5.72542454830618	148334
1647	FOAL	pony	6	6.26858844485831	3.92595745011879	282235
1648	ANVIL	anvil	5	5.06943670656186	2.95735883661711	14669
1649	SIT DOWN	sit down	7	6.99592882651065		333716
165	WALLABY	wallaby	5	4.87779585767692	2.36036520259835	399419
1650	WATCH	watch	7	6.99867469691419	5.4094272925949	400763
1651	TEAR (OF EYE)	tear	7	6.67813394729557	4.47294602071355	364681
1652	INSTEAD	instead	7	6.98201141595616	5.12955593598337	185647
1653	BLIND	blind	7	6.93990188049678	4.67869752051382	38167
1654	LIGHTNING	lightning	7	6.99242276888899	4.20667680251045	210522
1655	BLINK	blink	7	6.97404089441422	3.78613801044019	38272
1656	NEVER	never	7	6.99989025889387	6.0828104116088	246617
1657	TRUE	true	7	6.97697675003108	5.35494084365078	381630
1659	DOLL	doll	7	6.9968270130528	4.34805910406935	102954
166	MAINLAND	mainland	6	6.06438606105652	3.68215788189334	220120
1661	STRAIT	strait	4	3.95163809111035	3.08116364443004	352318
1662	CAPE	cape	6	5.99657387467467	3.99699783621135	54804
1663	BED	bed	7	6.99994768270477	5.25750178506477	30610
1664	RAFT	raft	6	5.95841440475134	3.60340325128464	296283
1665	BEAT	beat	7	6.88077766563381	5.11116774065886	30124
1666	MUTE	mute	6	6.19912298503326	3.6585878550551	242235
1667	HOLE	hole	7	6.99330635085532	4.81128855203654	171528
1668	GRIEF	grief	7	6.88078850692424	4.17065316303208	156142
1669	ANCESTORS	ancestor	6	6.3206143571433	3.48953664527116	12090
167	MAIL	mail	7	6.99719895503338	4.65805804198667	219941
1670	RAPIDS	rapids	5	5.09432791701151	3.22116612747422	297650
1671	TOWER	tower	7	6.73104152412641	4.47874585147255	377331
1672	WRITE	write	7	6.99995951148247	5.16164865352478	412240
1673	ARM	arm	7	6.99807259247332	4.78905095173814	17217
1674	POOR	poor	7	6.99242020142933	5.13744057840559	282391
1675	PROMISE	promise	7	6.99682687645388	5.06982313294507	289234
1676	ALWAYS	always	7	6.99987633713691	5.86570332510651	10467
1678	HUT	hut	6	6.13206861589609	3.89785973709908	176558
1679	LOAD	load	6	6.49986506005372	4.45706025380599	213194
168	REST	rest	7	6.98901202467197	5.35685205050995	305335
1680	HELMET	helmet	7	6.99242243901837	4.04076614081097	167024
1681	WAIST	waist	6	6.37738671540444	3.85767966769004	398880
1682	GUILTY	guilty	7	6.97702091671877	4.74754395912588	158089
1683	BUSH	the bush	5	5.39966156166226		367916
1684	BUD	bud	6	6.01697466042682	4.23801554550005	48446
1685	AFTER	after	7	6.99989025406842	5.9868627220358	6020
1686	BEHIND	behind	7	6.99752712039111	5.35583755711829	31563
1687	PRAISE	praise	7	6.85194294966543	4.11643638505955	285100
1688	FATE	fate	6	6.37740441540589	4.59747862020799	125764
1689	SMOKE (INHALE)	smoking	7	6.99538976811571	4.44270631971923	337724
169	IT	it	7	6.99999919395305	7.1884946448235	189273
1690	FENCE	fence	7	6.96267021389264	4.26630010613777	127240
1691	FLEXIBLE	flexible	7	6.93245042489432	3.64182030599673	132772
1692	FRIDAY	Friday	7	6.99999951391235		139339
1693	THURSDAY	Thursday	7	6.99999561415147		371886
1694	WEDNESDAY	Wednesday	7	6.99998036386183		402601
1695	TUESDAY	Tuesday	7	6.99998287198326		382507
1696	SURRENDER	surrender	7	6.67915048328696	4.23816387518554	358108
1697	MONDAY	Monday	7	6.99999907256032		236440
1698	CURVED	curved	7	6.59262355471324	3.21931148629876	86981
1699	SUNDAY	Sunday	7	6.99998824959165		356553
17	EYELID	eyelid	6	6.49995665384909	2.86143858844354	122851
1700	SATURDAY	Saturday	7	6.99999053893385		317605
1701	RIVER MOUTH	river mouth	6	5.87956044641075		308751
1702	HOLY	holy	7	6.79810284164463	4.73285013798412	171848
1703	SIX	six	7	6.99994124058736	5.27973448911999	333891
1704	SEVEN	seven	7	6.99999686903537	5.02528812755975	326110
1705	EIGHT	eight	7	6.9999142954671	4.97141475682043	112349
1706	ELEVEN	eleven	7	6.99991427449304	4.00675882201601	113653
1707	TWELVE	twelve	7	6.99997795894764	4.20466299458463	383927
1708	THIRTEEN	thirteen	7	6.99992457486565	3.68534732938786	370168
1709	FIFTEEN	fifteen	7	6.99987635703118	4.09288331302543	128604
1710	TWENTY	twenty	7	6.99979601094686	4.56344858212172	383988
1711	TELL	tell	7	6.99867431559859	6.13684096754812	365570
1712	OATH	oath	6	5.99836186801355	4.05609955427112	253862
1713	EIGHTEEN	eighteen	7	6.99973807840541	3.64913515673341	112373
